"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1","scorediff","predscorediff","wins"
2016,12,22,"Detroit Mercy","Fort Wayne","H",86,93,0,2,-7,-8.3,0
2016,12,29,"Detroit Mercy","Northern Ky.","H",70,81,0,2,-11,-7.7,0
2016,12,31,"Detroit Mercy","Wright St.","H",72,85,0,2,-13,-6.7,0
2017,1,6,"Detroit Mercy","Ill.-Chicago","V",64,78,0,2,-14,-7.2,0
2017,1,8,"Detroit Mercy","Valparaiso","V",74,81,0,2,-7,-16.7,0
2017,1,13,"Detroit Mercy","Oakland","V",93,88,0,2,5,-17.2,1
2017,1,16,"Detroit Mercy","Youngstown St.","H",87,71,0,2,16,1.9,1
2017,1,20,"Detroit Mercy","Wright St.","V",88,106,0,2,-18,-12.4,0
2017,1,22,"Detroit Mercy","Northern Ky.","V",87,101,0,2,-14,-13.5,0
2017,1,27,"Detroit Mercy","Milwaukee","H",69,73,1,2,-4,-0.5,0
2017,1,29,"Detroit Mercy","Green Bay","H",93,92,0,2,1,-5.2,1
2017,2,2,"Detroit Mercy","Cleveland St.","V",73,90,0,2,-17,-6.9,0
2017,2,4,"Detroit Mercy","Youngstown St.","V",90,80,0,2,10,-3.9,1
2017,2,10,"Detroit Mercy","Oakland","H",80,89,0,2,-9,-11.5,0
2017,2,17,"Detroit Mercy","Ill.-Chicago","H",69,74,0,2,-5,-1.5,0
2017,2,19,"Detroit Mercy","Valparaiso","H",63,83,0,2,-20,-11,0
2017,2,21,"Detroit Mercy","Cleveland St.","H",91,83,0,2,8,-1.2,1
2017,2,24,"Detroit Mercy","Milwaukee","V",81,74,0,2,7,-6.2,1
2017,2,26,"Detroit Mercy","Green Bay","V",81,89,0,2,-8,-10.9,0
2017,3,3,"Detroit Mercy","Milwaukee","N",60,85,0,2,-25,-3.3,0
2016,11,11,"Drake","South Dakota","H",74,79,0,2,-5,-2.6,0
2016,11,15,"Drake","UMKC","V",62,68,0,2,-6,-3.5,0
2016,11,24,"Drake","Iona","N",53,64,0,2,-11,-7.3,0
2016,11,25,"Drake","UC Davis","N",58,64,0,2,-6,-0.7,0
2016,11,30,"Drake","DePaul","V",75,77,0,2,-2,-8.6,0
2016,12,3,"Drake","Fresno St.","H",76,78,1,2,-2,-6.5,0
2016,12,10,"Drake","Jackson St.","H",63,68,0,2,-5,11,0
2016,12,17,"Drake","Iowa St.","N",80,97,0,2,-17,-24.5,0
2016,12,19,"Drake","South Dakota St.","H",75,83,0,2,-8,-0.9,0
2016,12,22,"Drake","Mississippi Val.","H",101,69,0,2,32,15.9,1
2016,12,29,"Drake","Loyola Chicago","H",102,98,0,2,4,-7,1
2017,1,1,"Drake","Southern Ill.","V",69,83,0,2,-14,-8.7,0
2017,1,4,"Drake","Wichita St.","V",65,90,0,2,-25,-28.4,0
2017,1,8,"Drake","Evansville","H",88,76,0,2,12,-3.2,1
2017,1,11,"Drake","Indiana St.","H",87,70,0,2,17,-0.9,1
2017,1,15,"Drake","UNI","V",60,79,0,2,-19,-8.7,0
2017,1,18,"Drake","Southern Ill.","H",88,84,1,2,4,-2.9,1
2017,1,21,"Drake","Illinois St.","V",58,72,0,2,-14,-17.7,0
2017,1,24,"Drake","Missouri St.","V",72,71,1,2,1,-10.3,1
2017,1,28,"Drake","UNI","H",63,71,0,2,-8,-3,0
2017,2,1,"Drake","Wichita St.","H",69,77,0,2,-8,-22.7,0
2017,2,4,"Drake","Bradley","V",72,79,0,2,-7,-4.8,0
2017,2,7,"Drake","Illinois St.","H",53,82,0,2,-29,-12,0
2017,2,11,"Drake","Indiana St.","V",60,84,0,2,-24,-6.6,0
2017,2,14,"Drake","Evansville","V",70,87,0,2,-17,-9,0
2017,2,18,"Drake","Missouri St.","H",73,76,0,2,-3,-4.6,0
2017,2,22,"Drake","Loyola Chicago","V",65,80,0,2,-15,-12.7,0
2017,2,25,"Drake","Bradley","H",74,82,0,2,-8,0.9,0
2017,3,2,"Drake","Bradley","N",58,67,0,2,-9,-2,0
2016,11,11,"Drexel","Monmouth","V",65,78,0,2,-13,-14.9,0
2016,11,13,"Drexel","Rutgers","V",66,87,0,2,-21,-11.8,0
2016,11,18,"Drexel","Hartford","H",87,73,0,2,14,11.3,1
2016,11,20,"Drexel","North Texas","V",83,62,0,2,21,2.2,1
2016,11,23,"Drexel","Niagara","V",74,93,0,2,-19,-2,0
2016,11,27,"Drexel","La Salle","H",78,89,0,2,-11,-4.5,0
2016,11,30,"Drexel","Lafayette","V",74,70,0,2,4,4.7,1
2016,12,3,"Drexel","High Point","V",78,72,0,2,6,-0.9,1
2016,12,11,"Drexel","Saint Joseph's","H",71,72,0,2,-1,-2.9,0
2016,12,16,"Drexel","Rider","V",82,90,0,2,-8,-5.2,0
2016,12,21,"Drexel","Quinnipiac","V",91,74,0,2,17,0,1
2016,12,28,"Drexel","Penn","V",67,75,0,2,-8,-9.3,0
2016,12,31,"Drexel","James Madison","V",67,78,0,2,-11,-4.3,0
2017,1,2,"Drexel","Northeastern","H",70,75,1,2,-5,-3.8,0
2017,1,5,"Drexel","UNCW","H",72,90,0,2,-18,-12.1,0
2017,1,12,"Drexel","Northeastern","V",75,92,0,2,-17,-9.5,0
2017,1,14,"Drexel","Delaware","H",76,60,0,2,16,5.7,1
2017,1,19,"Drexel","Elon","V",73,93,0,2,-20,-10.1,0
2017,1,21,"Drexel","UNCW","V",74,87,0,2,-13,-17.8,0
2017,1,26,"Drexel","Hofstra","H",81,80,1,2,1,-1.7,1
2017,1,28,"Drexel","Col. of Charleston","H",76,90,0,2,-14,-7.7,0
2017,1,30,"Drexel","William & Mary","V",85,108,0,2,-23,-9.9,0
2017,2,2,"Drexel","Towson","V",103,104,2,2,-1,-11.5,0
2017,2,4,"Drexel","Hofstra","V",77,79,0,2,-2,-7.4,0
2017,2,9,"Drexel","William & Mary","H",79,61,0,2,18,-4.1,1
2017,2,11,"Drexel","Towson","H",65,69,0,2,-4,-5.8,0
2017,2,16,"Drexel","Delaware","V",67,68,0,2,-1,0,0
2017,2,18,"Drexel","Elon","H",56,65,0,2,-9,-4.4,0
2017,2,23,"Drexel","James Madison","H",64,70,0,2,-6,1.4,0
2017,2,25,"Drexel","Col. of Charleston","V",67,80,0,2,-13,-13.4,0
2017,3,3,"Drexel","James Madison","N",70,80,0,2,-10,-1.4,0
2016,11,11,"Duke","Marist","H",94,49,0,2,45,34.2,1
2016,11,12,"Duke","Grand Canyon","H",96,61,0,2,35,23.1,1
2016,11,15,"Duke","Kansas","N",75,77,0,2,-2,-2,0
2016,11,19,"Duke","Penn St.","N",78,68,0,2,10,13.7,1
2016,11,20,"Duke","Rhode Island","N",75,65,0,2,10,8.1,1
2016,11,23,"Duke","William & Mary","H",88,67,0,2,21,22.2,1
2016,11,26,"Duke","Appalachian St.","H",93,58,0,2,35,30.9,1
2016,11,29,"Duke","Michigan St.","H",78,69,0,2,9,10.9,1
2016,12,3,"Duke","Maine","H",94,55,0,2,39,38.2,1
2016,12,6,"Duke","Florida","N",84,74,0,2,10,-1.4,1
2016,12,10,"Duke","UNLV","N",94,45,0,2,49,24.9,1
2016,12,19,"Duke","Tennessee St.","H",65,55,0,2,10,23.3,1
2016,12,21,"Duke","Elon","N",72,61,0,2,11,19.2,1
2016,12,31,"Duke","Virginia Tech","V",75,89,0,2,-14,6,0
2017,1,4,"Duke","Georgia Tech","H",110,57,0,2,53,16.5,1
2017,1,7,"Duke","Boston College","H",93,82,0,2,11,22.3,1
2017,1,10,"Duke","Florida St.","V",72,88,0,2,-16,0,0
2017,1,14,"Duke","Louisville","V",69,78,0,2,-9,-3.7,0
2017,1,21,"Duke","Miami (FL)","H",70,58,0,2,12,9.9,1
2017,1,23,"Duke","North Carolina St.","H",82,84,0,2,-2,18.3,0
2017,1,28,"Duke","Wake Forest","V",85,83,0,2,2,4.1,1
2017,1,30,"Duke","Notre Dame","V",84,74,0,2,10,1,1
2017,2,4,"Duke","Pittsburgh","H",72,64,0,2,8,15.3,1
2017,2,9,"Duke","North Carolina","H",86,78,0,2,8,-0.5,1
2017,2,11,"Duke","Clemson","H",64,62,0,2,2,11.2,1
2017,2,15,"Duke","Virginia","V",65,55,0,2,10,-2.1,1
2017,2,18,"Duke","Wake Forest","H",99,94,0,2,5,9.8,1
2017,2,22,"Duke","Syracuse","V",75,78,0,2,-3,5.3,0
2017,2,25,"Duke","Miami (FL)","V",50,55,0,2,-5,4.2,0
2017,2,28,"Duke","Florida St.","H",75,70,0,2,5,5.7,1
2017,3,4,"Duke","North Carolina","V",83,90,0,2,-7,-6.3,0
2017,3,8,"Duke","Clemson","N",79,72,0,2,7,8.4,1
2017,3,9,"Duke","Louisville","N",81,77,0,2,4,-0.9,1
2017,3,10,"Duke","North Carolina","N",93,83,0,2,10,-3.4,1
2017,3,11,"Duke","Notre Dame","N",75,69,0,2,6,3.8,1
2017,3,17,"Duke","Troy","N",87,65,0,2,22,19.9,1
2017,3,19,"Duke","South Carolina","N",81,88,0,2,-7,4,0
2016,11,11,"Duquesne","Loyola Maryland","H",65,60,0,2,5,4.2,1
2016,11,13,"Duquesne","Penn St.","V",74,82,0,2,-8,-13.1,0
2016,11,16,"Duquesne","Saint Francis (PA)","H",89,75,0,2,14,5.7,1
2016,11,18,"Duquesne","Canisius","H",77,78,0,2,-1,0.7,0
2016,11,20,"Duquesne","Kentucky","V",59,93,0,2,-34,-29.1,0
2016,11,23,"Duquesne","UT Martin","H",63,66,0,2,-3,2.7,0
2016,11,27,"Duquesne","Cleveland St.","H",78,71,0,2,7,5,1
2016,11,30,"Duquesne","UMBC","H",72,81,0,2,-9,2,0
2016,12,2,"Duquesne","Pittsburgh","N",64,55,0,2,9,-11.6,1
2016,12,6,"Duquesne","Robert Morris","V",60,64,0,2,-4,0.8,0
2016,12,10,"Duquesne","Central Conn. St.","H",70,67,0,2,3,15.2,1
2016,12,19,"Duquesne","Jackson St.","H",74,62,0,2,12,12.4,1
2016,12,22,"Duquesne","Colgate","H",70,57,0,2,13,6.2,1
2016,12,30,"Duquesne","Fordham","V",75,72,0,2,3,-4.1,1
2017,1,4,"Duquesne","VCU","H",87,94,0,2,-7,-11.6,0
2017,1,7,"Duquesne","La Salle","V",81,88,0,2,-7,-7.9,0
2017,1,11,"Duquesne","Saint Louis","H",73,66,0,2,7,6.1,1
2017,1,14,"Duquesne","Dayton","H",57,76,0,2,-19,-12.8,0
2017,1,18,"Duquesne","George Washington","V",63,65,0,2,-2,-8.3,0
2017,1,21,"Duquesne","Rhode Island","H",69,90,0,2,-21,-13,0
2017,1,24,"Duquesne","Davidson","V",60,74,0,2,-14,-12.5,0
2017,1,28,"Duquesne","Richmond","V",90,101,0,2,-11,-11.4,0
2017,2,1,"Duquesne","St. Bonaventure","H",64,71,0,2,-7,-6.3,0
2017,2,4,"Duquesne","Dayton","V",53,90,0,2,-37,-18.5,0
2017,2,11,"Duquesne","Saint Louis","V",81,87,0,2,-6,0.4,0
2017,2,15,"Duquesne","Massachusetts","H",96,66,0,2,30,-1.8,1
2017,2,19,"Duquesne","George Washington","H",70,77,0,2,-7,-2.5,0
2017,2,22,"Duquesne","Fordham","H",52,70,0,2,-18,1.6,0
2017,2,25,"Duquesne","St. Bonaventure","V",77,80,0,2,-3,-12,0
2017,3,1,"Duquesne","George Mason","V",62,63,0,2,-1,-9,0
2017,3,4,"Duquesne","Saint Joseph's","H",60,63,0,2,-3,-0.5,0
2017,3,8,"Duquesne","Saint Louis","N",71,72,0,2,-1,3.2,0
2016,11,11,"ETSU","Fordham","H",96,59,0,2,37,13.3,1
2016,11,14,"ETSU","Detroit Mercy","H",107,78,0,2,29,20.7,1
2016,11,20,"ETSU","UNCW","V",59,68,0,2,-9,-3.7,0
2016,11,25,"ETSU","Milwaukee","N",86,62,0,2,24,14.5,1
2016,11,26,"ETSU","South Dakota St.","N",71,59,0,2,12,9.3,1
2016,11,27,"ETSU","UC Irvine","N",72,66,0,2,6,7.2,1
2016,12,10,"ETSU","Dayton","V",61,75,0,2,-14,-6.9,0
2016,12,14,"ETSU","Mississippi St.","V",67,65,0,2,2,-0.7,1
2016,12,17,"ETSU","Morehead St.","V",78,68,0,2,10,7.6,1
2016,12,22,"ETSU","Tennessee","H",68,72,0,2,-4,0.8,0
2016,12,29,"ETSU","Savannah St.","H",92,71,0,2,21,25.1,1
2016,12,31,"ETSU","VMI","H",102,75,0,2,27,23.7,1
2017,1,5,"ETSU","The Citadel","V",115,71,0,2,44,17,1
2017,1,7,"ETSU","Mercer","V",67,58,0,2,9,5.7,1
2017,1,12,"ETSU","UNCG","H",79,83,0,2,-4,10.3,0
2017,1,14,"ETSU","Western Caro.","H",75,52,0,2,23,25.1,1
2017,1,19,"ETSU","Furman","V",62,75,0,2,-13,2.1,0
2017,1,22,"ETSU","Wofford","H",79,72,0,2,7,10.7,1
2017,1,25,"ETSU","Samford","V",96,86,2,2,10,5.9,1
2017,1,28,"ETSU","Chattanooga","H",76,71,0,2,5,8.8,1
2017,2,2,"ETSU","VMI","V",81,71,0,2,10,18,1
2017,2,6,"ETSU","Wofford","V",76,79,0,2,-3,5,0
2017,2,9,"ETSU","The Citadel","H",90,69,0,2,21,22.8,1
2017,2,11,"ETSU","Mercer","H",88,71,0,2,17,11.4,1
2017,2,15,"ETSU","Samford","H",79,77,0,2,2,11.7,1
2017,2,18,"ETSU","Chattanooga","V",65,51,0,2,14,3.1,1
2017,2,22,"ETSU","Furman","H",93,81,1,2,12,7.8,1
2017,2,25,"ETSU","Western Caro.","V",68,52,0,2,16,19.4,1
2017,2,27,"ETSU","UNCG","V",66,72,0,2,-6,4.6,0
2017,3,4,"ETSU","Mercer","N",73,66,0,2,7,8.5,1
2017,3,5,"ETSU","Samford","N",81,72,0,2,9,8.8,1
2017,3,6,"ETSU","UNCG","N",79,74,0,2,5,7.4,1
2017,3,16,"ETSU","Florida","N",65,80,0,2,-15,-13.7,0
2016,11,11,"East Carolina","Grambling","H",72,57,0,2,15,16.9,1
2016,11,14,"East Carolina","N.C. A&T","H",61,51,0,2,10,23,1
2016,11,17,"East Carolina","Charlotte","V",64,76,0,2,-12,1.4,0
2016,11,20,"East Carolina","Stetson","H",73,50,0,2,23,14.6,1
2016,11,22,"East Carolina","Florida A&M","H",82,62,0,2,20,20.9,1
2016,11,25,"East Carolina","Mercer","N",66,70,0,2,-4,-0.6,0
2016,11,26,"East Carolina","Air Force","N",70,63,0,2,7,2.6,1
2016,11,29,"East Carolina","Hampton","H",68,48,0,2,20,13.3,1
2016,12,3,"East Carolina","N.C. Central","H",69,56,0,2,13,3,1
2016,12,6,"East Carolina","Virginia","V",53,76,0,2,-23,-23.4,0
2016,12,15,"East Carolina","Col. of Charleston","H",35,53,0,2,-18,-2.7,0
2016,12,20,"East Carolina","UNCW","V",71,81,0,2,-10,-12.8,0
2016,12,22,"East Carolina","Presbyterian","H",76,56,0,2,20,23.8,1
2016,12,28,"East Carolina","South Fla.","H",60,49,0,2,11,9.7,1
2016,12,31,"East Carolina","SMU","H",44,75,0,2,-31,-15.9,0
2017,1,3,"East Carolina","UCF","V",45,48,0,2,-3,-12.7,0
2017,1,7,"East Carolina","Temple","V",62,81,0,2,-19,-7.9,0
2017,1,11,"East Carolina","Houston","H",58,74,0,2,-16,-9.5,0
2017,1,15,"East Carolina","Cincinnati","H",46,55,0,2,-9,-15.5,0
2017,1,22,"East Carolina","UConn","V",65,72,0,2,-7,-10.4,0
2017,1,25,"East Carolina","Tulsa","H",69,66,0,2,3,0.1,1
2017,1,28,"East Carolina","Memphis","V",50,57,0,2,-7,-9.4,0
2017,2,1,"East Carolina","SMU","V",46,86,0,2,-40,-21.6,0
2017,2,4,"East Carolina","Tulane","H",74,65,0,2,9,6.6,1
2017,2,11,"East Carolina","South Fla.","V",57,64,0,2,-7,4,0
2017,2,15,"East Carolina","Temple","H",78,64,0,2,14,-2.2,1
2017,2,18,"East Carolina","UCF","H",58,61,0,2,-3,-7,0
2017,2,21,"East Carolina","Tulane","V",76,73,0,2,3,0.8,1
2017,2,26,"East Carolina","Tulsa","V",66,74,0,2,-8,-5.6,0
2017,3,1,"East Carolina","UConn","H",66,62,0,2,4,-4.7,1
2017,3,5,"East Carolina","Houston","V",51,73,0,2,-22,-15.2,0
2017,3,9,"East Carolina","Temple","N",80,69,0,2,11,-5,1
2017,3,10,"East Carolina","SMU","N",77,81,0,2,-4,-18.7,0
2016,11,14,"Eastern Ill.","Troy","V",67,70,0,2,-3,-7.5,0
2016,11,17,"Eastern Ill.","Saint Louis","V",69,74,0,2,-5,-0.1,0
2016,11,19,"Eastern Ill.","Western Ill.","H",73,64,0,2,9,8.5,1
2016,11,21,"Eastern Ill.","Troy","H",71,67,0,2,4,-1.7,1
2016,11,26,"Eastern Ill.","South Ala.","H",72,62,0,2,10,4.6,1
2016,11,29,"Eastern Ill.","Bradley","H",83,87,1,2,-4,1.8,0
2016,12,4,"Eastern Ill.","Ill.-Chicago","V",90,76,0,2,14,-1.5,1
2016,12,7,"Eastern Ill.","Northern Ky.","V",70,80,0,2,-10,-7.8,0
2016,12,10,"Eastern Ill.","Western Ill.","V",63,49,0,2,14,2.8,1
2016,12,17,"Eastern Ill.","Missouri","V",67,64,0,2,3,-8.7,1
2016,12,21,"Eastern Ill.","Indiana St.","V",85,88,2,2,-3,-5.7,0
2016,12,31,"Eastern Ill.","Jacksonville St.","H",56,57,0,2,-1,-0.3,0
2017,1,5,"Eastern Ill.","Morehead St.","V",75,85,0,2,-10,-4.6,0
2017,1,7,"Eastern Ill.","Eastern Ky.","V",74,60,0,2,14,0.4,1
2017,1,12,"Eastern Ill.","Murray St.","H",72,83,0,2,-11,0.7,0
2017,1,14,"Eastern Ill.","Austin Peay","H",84,92,0,2,-8,8.5,0
2017,1,19,"Eastern Ill.","UT Martin","V",71,82,2,2,-11,-3.5,0
2017,1,21,"Eastern Ill.","Southeast Mo. St.","V",71,83,0,2,-12,-2.3,0
2017,1,25,"Eastern Ill.","Belmont","H",64,77,0,2,-13,-6.7,0
2017,1,28,"Eastern Ill.","SIUE","H",75,60,0,2,15,9.8,1
2017,2,2,"Eastern Ill.","Tennessee St.","V",77,67,1,2,10,-6.9,1
2017,2,4,"Eastern Ill.","Tennessee Tech","H",68,87,0,2,-19,4.9,0
2017,2,9,"Eastern Ill.","UT Martin","H",81,71,0,2,10,2.2,1
2017,2,11,"Eastern Ill.","Southeast Mo. St.","H",86,80,1,2,6,3.5,1
2017,2,16,"Eastern Ill.","Austin Peay","V",80,85,0,2,-5,2.7,0
2017,2,18,"Eastern Ill.","Murray St.","V",82,65,0,2,17,-5.1,1
2017,2,25,"Eastern Ill.","SIUE","V",59,78,0,2,-19,4,0
2016,11,11,"Eastern Ky.","IUPUI","H",97,87,0,2,10,-1.7,1
2016,11,14,"Eastern Ky.","UNCW","H",69,78,1,2,-9,-13.4,0
2016,11,17,"Eastern Ky.","Auburn","V",64,85,0,2,-21,-17.4,0
2016,11,19,"Eastern Ky.","Texas Tech","V",71,90,0,2,-19,-23,0
2016,11,22,"Eastern Ky.","Idaho St.","N",91,82,1,2,9,6.3,1
2016,11,23,"Eastern Ky.","Georgia St.","N",65,82,0,2,-17,-8,0
2016,11,30,"Eastern Ky.","Western Ky.","H",78,59,0,2,19,0.8,1
2016,12,3,"Eastern Ky.","Marshall","H",89,80,0,2,9,-5,1
2016,12,7,"Eastern Ky.","Jacksonville","V",80,76,0,2,4,-1.9,1
2016,12,10,"Eastern Ky.","Ball St.","V",86,91,1,2,-5,-9.3,0
2016,12,17,"Eastern Ky.","Louisville","V",56,87,0,2,-31,-31.4,0
2016,12,19,"Eastern Ky.","Norfolk St.","V",80,87,1,2,-7,0,0
2016,12,22,"Eastern Ky.","Manhattan","V",54,81,0,2,-27,-1.7,0
2016,12,31,"Eastern Ky.","Southeast Mo. St.","V",48,81,0,2,-33,-5.5,0
2017,1,5,"Eastern Ky.","SIUE","H",78,61,0,2,17,6.5,1
2017,1,7,"Eastern Ky.","Eastern Ill.","H",60,74,0,2,-14,-0.4,0
2017,1,12,"Eastern Ky.","Tennessee St.","H",49,63,0,2,-14,-4.4,0
2017,1,14,"Eastern Ky.","Belmont","H",59,72,0,2,-13,-9.9,0
2017,1,19,"Eastern Ky.","Murray St.","V",79,86,0,2,-7,-8.3,0
2017,1,21,"Eastern Ky.","Morehead St.","V",54,80,0,2,-26,-7.8,0
2017,1,26,"Eastern Ky.","Jacksonville St.","V",57,52,0,2,5,-9.2,1
2017,1,28,"Eastern Ky.","Tennessee Tech","V",79,66,0,2,13,-4,1
2017,2,1,"Eastern Ky.","Austin Peay","H",81,83,1,2,-2,5.2,0
2017,2,4,"Eastern Ky.","UT Martin","V",68,85,0,2,-17,-6.7,0
2017,2,11,"Eastern Ky.","Morehead St.","H",62,67,0,2,-5,-2.1,0
2017,2,16,"Eastern Ky.","Belmont","V",72,76,0,2,-4,-15.6,0
2017,2,18,"Eastern Ky.","Tennessee St.","V",66,68,0,2,-2,-10.1,0
2017,2,23,"Eastern Ky.","Jacksonville St.","H",68,65,0,2,3,-3.5,1
2017,2,25,"Eastern Ky.","Tennessee Tech","H",75,71,0,2,4,1.7,1
2016,11,11,"Eastern Mich.","Pittsburgh","V",90,93,2,2,-3,-10.3,0
2016,11,13,"Eastern Mich.","SMU","V",64,91,0,2,-27,-20,0
2016,11,18,"Eastern Mich.","Gardner-Webb","N",76,68,0,2,8,2.3,1
2016,11,19,"Eastern Mich.","IUPUI","V",71,83,0,2,-12,0.5,0
2016,11,26,"Eastern Mich.","Omaha","H",94,77,0,2,17,4.5,1
2016,11,30,"Eastern Mich.","Detroit Mercy","V",87,61,0,2,26,7.5,1
2016,12,17,"Eastern Mich.","Vermont","V",74,82,0,2,-8,-9.7,0
2016,12,19,"Eastern Mich.","Syracuse","V",57,105,0,2,-48,-14.5,0
2016,12,29,"Eastern Mich.","Long Beach St.","H",98,72,0,2,26,8.5,1
2017,1,3,"Eastern Mich.","Central Mich.","H",85,63,0,2,22,8.5,1
2017,1,7,"Eastern Mich.","Buffalo","H",68,77,0,2,-9,1.7,0
2017,1,10,"Eastern Mich.","Bowling Green","V",81,53,0,2,28,3.2,1
2017,1,14,"Eastern Mich.","Ohio","V",53,49,0,2,4,-6.7,1
2017,1,17,"Eastern Mich.","Western Mich.","H",86,80,0,2,6,3.8,1
2017,1,20,"Eastern Mich.","Akron","V",63,70,0,2,-7,-6.4,0
2017,1,24,"Eastern Mich.","Ball St.","H",80,88,0,2,-8,4.3,0
2017,1,28,"Eastern Mich.","Miami (OH)","V",74,57,0,2,17,5.4,1
2017,1,31,"Eastern Mich.","Kent St.","H",64,70,0,2,-6,2.2,0
2017,2,4,"Eastern Mich.","Northern Ill.","V",69,81,0,2,-12,0.5,0
2017,2,7,"Eastern Mich.","Toledo","V",57,73,0,2,-16,-3.9,0
2017,2,10,"Eastern Mich.","Akron","H",76,87,0,2,-11,-0.7,0
2017,2,14,"Eastern Mich.","Ohio","H",71,79,0,2,-8,-0.9,0
2017,2,18,"Eastern Mich.","Western Mich.","V",80,88,0,2,-8,-1.9,0
2017,2,21,"Eastern Mich.","Ball St.","V",72,79,0,2,-7,-1.4,0
2017,2,25,"Eastern Mich.","Northern Ill.","H",84,68,0,2,16,6.2,1
2017,2,28,"Eastern Mich.","Central Mich.","V",109,81,0,2,28,2.8,1
2017,3,3,"Eastern Mich.","Toledo","H",56,60,0,2,-4,1.9,0
2017,3,6,"Eastern Mich.","Northern Ill.","H",72,69,0,2,3,6.2,1
2017,3,9,"Eastern Mich.","Akron","N",62,79,0,2,-17,-3.6,0
2016,11,14,"Eastern Wash.","Northwestern","V",72,86,0,2,-14,-17.4,0
2016,11,17,"Eastern Wash.","Texas","V",52,85,0,2,-33,-14.4,0
2016,11,21,"Eastern Wash.","Bryant","H",81,77,0,2,4,9.3,1
2016,11,22,"Eastern Wash.","Seattle U","H",80,76,2,2,4,8.7,1
2016,11,26,"Eastern Wash.","Denver","H",85,80,1,2,5,2.9,1
2016,11,27,"Eastern Wash.","San Francisco","H",96,90,0,2,6,-2.5,1
2016,12,4,"Eastern Wash.","Seattle U","V",93,88,2,2,5,3,1
2016,12,13,"Eastern Wash.","Morehead St.","H",88,86,1,2,2,3.4,1
2016,12,18,"Eastern Wash.","Northern Ky.","V",48,70,0,2,-22,-5.5,0
2016,12,20,"Eastern Wash.","Xavier","V",56,85,0,2,-29,-18.3,0
2016,12,22,"Eastern Wash.","Colorado","V",68,76,0,2,-8,-12.8,0
2016,12,30,"Eastern Wash.","Idaho","V",69,62,0,2,7,-0.5,1
2017,1,5,"Eastern Wash.","Montana St.","H",82,64,0,2,18,6.3,1
2017,1,7,"Eastern Wash.","Montana","H",59,65,0,2,-6,2.9,0
2017,1,12,"Eastern Wash.","Idaho St.","V",92,85,0,2,7,9,1
2017,1,14,"Eastern Wash.","Weber St.","V",67,70,0,2,-3,-3.6,0
2017,1,19,"Eastern Wash.","Northern Ariz.","H",84,62,0,2,22,13.8,1
2017,1,21,"Eastern Wash.","Southern Utah","H",83,68,0,2,15,15.3,1
2017,1,26,"Eastern Wash.","Montana","V",72,60,0,2,12,-2.8,1
2017,1,28,"Eastern Wash.","Montana St.","V",90,91,1,2,-1,0.5,0
2017,2,2,"Eastern Wash.","Sacramento St.","H",77,72,0,2,5,10.5,1
2017,2,4,"Eastern Wash.","Portland St.","H",130,124,3,2,6,6.7,1
2017,2,9,"Eastern Wash.","North Dakota","V",86,95,0,2,-9,-4.1,0
2017,2,11,"Eastern Wash.","Northern Colo.","V",70,44,0,2,26,3.3,1
2017,2,17,"Eastern Wash.","Idaho","H",77,67,0,2,10,5.2,1
2017,2,23,"Eastern Wash.","Weber St.","H",82,72,0,2,10,2.1,1
2017,2,25,"Eastern Wash.","Idaho St.","H",89,77,0,2,12,14.7,1
2017,3,2,"Eastern Wash.","Southern Utah","V",91,75,0,2,16,9.6,1
2017,3,4,"Eastern Wash.","Northern Ariz.","V",61,76,0,2,-15,8.1,0
2017,3,9,"Eastern Wash.","Sacramento St.","N",89,70,0,2,19,7.6,1
2017,3,10,"Eastern Wash.","Weber St.","N",72,80,0,2,-8,-0.8,0
2017,3,15,"Eastern Wash.","Wyoming","V",81,91,0,2,-10,-6.9,0
2016,11,14,"Elon","Charlotte","H",95,100,0,2,-5,9.3,0
2016,11,17,"Elon","South Fla.","V",74,61,0,2,13,6.2,1
2016,11,23,"Elon","Ill.-Chicago","N",91,80,0,2,11,6.7,1
2016,11,25,"Elon","Northern Ill.","V",85,80,2,2,5,1.1,1
2016,11,26,"Elon","Cal Poly","N",72,66,0,2,6,10.9,1
2016,11,30,"Elon","FIU","H",84,81,1,2,3,11.5,1
2016,12,4,"Elon","Georgetown","V",74,77,0,2,-3,-11.6,0
2016,12,6,"Elon","UNC Asheville","H",67,78,0,2,-11,1.8,0
2016,12,10,"Elon","Radford","V",56,68,0,2,-12,8.4,0
2016,12,18,"Elon","Saint Peter's","V",68,53,0,2,15,-4.7,1
2016,12,21,"Elon","Duke","N",61,72,0,2,-11,-19.2,0
2016,12,31,"Elon","Col. of Charleston","H",54,66,0,2,-12,-0.5,0
2017,1,2,"Elon","UNCW","V",63,79,0,2,-16,-10.6,0
2017,1,5,"Elon","William & Mary","V",85,88,0,2,-3,-2.6,0
2017,1,7,"Elon","Towson","H",72,61,0,2,11,1.4,1
2017,1,12,"Elon","Hofstra","H",96,80,0,2,16,5.5,1
2017,1,14,"Elon","James Madison","V",59,60,0,2,-1,3,0
2017,1,19,"Elon","Drexel","H",93,73,0,2,20,10.1,1
2017,1,21,"Elon","William & Mary","H",71,62,0,2,9,3.1,1
2017,1,26,"Elon","Northeastern","V",51,49,0,2,2,-2.2,1
