"date","team","opponent","location","team_score","opp_score","score_diff","game_id","opp_game_id","team_conf","opp_conf","year","month","day","season_id","D1","OT","weights","pred_score_diff","wins"
2018-02-24,"Alabama St.","Prairie View","V",74,80,-6,27,28,NA,NA,2018,2,24,"2018-19",2,NA,1,-11.9,0
2018-02-26,"Alabama St.","Texas Southern","V",77,95,-18,28,29,NA,NA,2018,2,26,"2018-19",2,NA,1,-14.3,0
2018-03-01,"Alabama St.","Jackson St.","H",62,60,2,29,28,NA,NA,2018,3,1,"2018-19",2,NA,1,1.9,1
2018-03-03,"Alabama St.","Grambling","H",64,66,-2,30,30,NA,NA,2018,3,3,"2018-19",2,NA,1,-2.8,0
2018-03-06,"Alabama St.","Texas Southern","V",76,90,-14,31,32,NA,NA,2018,3,6,"2018-19",2,NA,1,-14.3,0
2017-11-10,"Albany (NY)","Iona","H",69,67,2,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,2.4,1
2017-11-13,"Albany (NY)","Boston U.","V",88,74,14,2,2,NA,NA,2017,11,13,"2018-19",2,NA,1,4,1
2017-11-17,"Albany (NY)","Yale","H",80,72,8,3,4,NA,NA,2017,11,17,"2018-19",2,NA,1,6.7,1
2017-11-22,"Albany (NY)","Dartmouth","V",91,73,18,4,2,NA,NA,2017,11,22,"2018-19",2,NA,1,6.3,1
2017-11-25,"Albany (NY)","Holy Cross","V",78,62,16,5,5,NA,NA,2017,11,25,"2018-19",2,NA,1,6,1
2017-11-27,"Albany (NY)","Monmouth","V",73,81,-8,6,7,NA,NA,2017,11,27,"2018-19",2,NA,1,-1.2,0
2017-11-29,"Albany (NY)","Colgate","H",75,69,6,7,6,NA,NA,2017,11,29,"2018-19",2,NA,1,7.8,1
2017-12-02,"Albany (NY)","Columbia","H",86,82,4,8,7,NA,NA,2017,12,2,"2018-19",2,NA,1,8.5,1
2017-12-06,"Albany (NY)","Bryant","H",84,68,16,9,9,NA,NA,2017,12,6,"2018-19",2,NA,1,21.2,1
2017-12-09,"Albany (NY)","Siena","V",74,69,5,10,9,NA,NA,2017,12,9,"2018-19",2,NA,1,7.1,1
2017-12-12,"Albany (NY)","Memphis","V",58,67,-9,11,9,NA,NA,2017,12,12,"2018-19",2,NA,1,-2.8,0
2017-12-16,"Albany (NY)","Canisius","H",68,65,3,12,11,NA,NA,2017,12,16,"2018-19",2,NA,1,2.7,1
2017-12-20,"Albany (NY)","Louisville","V",68,70,-2,13,11,NA,NA,2017,12,20,"2018-19",2,NA,1,-14.8,0
2017-12-28,"Albany (NY)","Kent St.","H",78,68,10,14,12,NA,NA,2017,12,28,"2018-19",2,NA,1,7.7,1
2018-01-03,"Albany (NY)","Hartford","H",64,72,-8,15,14,NA,NA,2018,1,3,"2018-19",2,NA,1,9,0
2018-01-06,"Albany (NY)","New Hampshire","V",61,64,-3,16,14,NA,NA,2018,1,6,"2018-19",2,NA,1,5,0
2018-01-10,"Albany (NY)","Stony Brook","H",78,65,13,17,16,NA,NA,2018,1,10,"2018-19",2,NA,1,8.2,1
2018-01-13,"Albany (NY)","Maine","V",84,66,18,18,17,NA,NA,2018,1,13,"2018-19",2,NA,1,10.6,1
2018-01-15,"Albany (NY)","Binghamton","V",66,79,-13,19,17,NA,NA,2018,1,15,"2018-19",2,NA,1,6.5,0
2018-01-18,"Albany (NY)","UMass Lowell","H",70,62,8,20,17,NA,NA,2018,1,18,"2018-19",2,NA,1,12.9,1
2018-01-21,"Albany (NY)","UMBC","H",83,39,44,21,18,NA,NA,2018,1,21,"2018-19",2,NA,1,5.3,1
2018-01-24,"Albany (NY)","Vermont","V",50,61,-11,22,21,NA,NA,2018,1,24,"2018-19",2,NA,1,-8.5,0
2018-01-27,"Albany (NY)","Stony Brook","V",57,50,7,23,21,NA,NA,2018,1,27,"2018-19",2,NA,1,1.5,1
2018-02-03,"Albany (NY)","New Hampshire","H",83,74,9,24,22,NA,NA,2018,2,3,"2018-19",2,NA,1,11.7,1
2018-02-08,"Albany (NY)","Vermont","H",67,72,-5,25,24,NA,NA,2018,2,8,"2018-19",2,NA,1,-1.8,0
2018-02-11,"Albany (NY)","Hartford","V",69,63,6,26,24,NA,NA,2018,2,11,"2018-19",2,NA,1,2.3,1
2018-02-15,"Albany (NY)","UMass Lowell","V",91,81,10,27,24,NA,NA,2018,2,15,"2018-19",2,NA,1,6.2,1
2018-02-18,"Albany (NY)","UMBC","V",60,68,-8,28,25,NA,NA,2018,2,18,"2018-19",2,NA,1,-1.4,0
2018-02-24,"Albany (NY)","Maine","H",89,79,10,29,28,NA,NA,2018,2,24,"2018-19",2,NA,1,17.3,1
2018-02-27,"Albany (NY)","Binghamton","H",71,54,17,30,29,NA,NA,2018,2,27,"2018-19",2,NA,1,13.2,1
2018-03-03,"Albany (NY)","Stony Brook","H",60,69,-9,31,30,NA,NA,2018,3,3,"2018-19",2,NA,1,8.2,0
2017-11-10,"Alcorn","LSU","V",59,99,-40,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-28.5,0
2017-11-12,"Alcorn","Creighton","V",72,109,-37,2,2,NA,NA,2017,11,12,"2018-19",2,NA,1,-33.8,0
2017-11-13,"Alcorn","UNI","V",45,73,-28,3,2,NA,NA,2017,11,13,"2018-19",2,NA,1,-22.4,0
2017-11-17,"Alcorn","Baylor","V",61,78,-17,4,3,NA,NA,2017,11,17,"2018-19",2,NA,1,-32,0
2017-11-19,"Alcorn","Central Ark.","V",76,102,-26,5,3,NA,NA,2017,11,19,"2018-19",2,NA,1,-15,0
2017-11-22,"Alcorn","Yale","H",73,87,-14,6,5,NA,NA,2017,11,22,"2018-19",2,NA,1,-9.9,0
2017-11-29,"Alcorn","Tulane","V",65,81,-16,7,7,NA,NA,2017,11,29,"2018-19",2,NA,1,-19.3,0
2017-12-10,"Alcorn","Iowa St.","V",58,78,-20,8,9,NA,NA,2017,12,10,"2018-19",2,NA,1,-24.3,0
2017-12-22,"Alcorn","Vanderbilt","V",51,92,-41,9,12,NA,NA,2017,12,22,"2018-19",2,NA,1,-25.9,0
2018-01-01,"Alcorn","Prairie View","V",64,76,-12,10,14,NA,NA,2018,1,1,"2018-19",2,NA,1,-11.3,0
2018-01-03,"Alcorn","Texas Southern","V",70,85,-15,11,15,NA,NA,2018,1,3,"2018-19",2,NA,1,-13.7,0
2018-01-06,"Alcorn","Jackson St.","H",55,60,-5,12,14,NA,NA,2018,1,6,"2018-19",2,NA,1,2.5,0
2018-01-08,"Alcorn","Grambling","H",61,72,-11,13,16,NA,NA,2018,1,8,"2018-19",2,NA,1,-2.2,0
2018-01-13,"Alcorn","Mississippi Val.","V",77,63,14,14,17,NA,NA,2018,1,13,"2018-19",2,NA,1,-0.3,1
2018-01-15,"Alcorn","Ark.-Pine Bluff","V",59,71,-12,15,19,NA,NA,2018,1,15,"2018-19",2,NA,1,-6.5,0
2018-01-20,"Alcorn","Alabama A&M","H",68,52,16,16,19,NA,NA,2018,1,20,"2018-19",2,NA,1,9.4,1
2018-01-22,"Alcorn","Alabama St.","H",81,64,17,17,19,NA,NA,2018,1,22,"2018-19",2,NA,1,4,1
2018-01-27,"Alcorn","Southern U.","V",48,61,-13,18,20,NA,NA,2018,1,27,"2018-19",2,NA,1,-6.7,0
2018-02-03,"Alcorn","Jackson St.","V",57,60,-3,19,21,NA,NA,2018,2,3,"2018-19",2,NA,1,-4.2,0
2018-02-05,"Alcorn","Grambling","V",72,81,-9,20,23,NA,NA,2018,2,5,"2018-19",2,NA,1,-8.9,0
2018-02-10,"Alcorn","Mississippi Val.","H",94,90,4,21,25,NA,NA,2018,2,10,"2018-19",2,1,1,6.4,1
2018-02-12,"Alcorn","Ark.-Pine Bluff","H",84,52,32,22,27,NA,NA,2018,2,12,"2018-19",2,NA,1,0.2,1
2018-02-17,"Alcorn","Alabama A&M","V",80,60,20,23,26,NA,NA,2018,2,17,"2018-19",2,NA,1,2.7,1
2018-02-19,"Alcorn","Alabama St.","V",62,82,-20,24,26,NA,NA,2018,2,19,"2018-19",2,NA,1,-2.7,0
2018-02-24,"Alcorn","Southern U.","H",89,85,4,25,27,NA,NA,2018,2,24,"2018-19",2,NA,1,0,1
2018-03-01,"Alcorn","Prairie View","H",69,79,-10,26,30,NA,NA,2018,3,1,"2018-19",2,NA,1,-4.6,0
2018-03-03,"Alcorn","Texas Southern","H",71,78,-7,27,31,NA,NA,2018,3,3,"2018-19",2,NA,1,-7,0
2018-03-06,"Alcorn","Prairie View","V",71,87,-16,28,32,NA,NA,2018,3,6,"2018-19",2,NA,1,-11.3,0
2017-11-10,"American","Kansas St.","V",45,83,-38,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-27.3,0
2017-11-15,"American","West Virginia","V",64,98,-34,2,2,NA,NA,2017,11,15,"2018-19",2,NA,1,-34.3,0
2017-11-18,"American","Wagner","V",70,71,-1,3,3,NA,NA,2017,11,18,"2018-19",2,NA,1,-14.2,0
2017-11-21,"American","New Hampshire","V",74,70,4,4,3,NA,NA,2017,11,21,"2018-19",2,NA,1,-8.7,1
2017-11-25,"American","VMI","H",69,64,5,5,4,NA,NA,2017,11,25,"2018-19",2,NA,1,5,1
2017-11-29,"American","Saint Francis (PA)","V",89,100,-11,6,5,NA,NA,2017,11,29,"2018-19",2,NA,1,-11.8,0
2017-12-02,"American","UMES","V",70,74,-4,7,7,NA,NA,2017,12,2,"2018-19",2,NA,1,6.4,0
2017-12-06,"American","Western Ill.","V",56,69,-13,8,6,NA,NA,2017,12,6,"2018-19",2,NA,1,-5.6,0
2017-12-09,"American","Howard","H",74,63,11,9,10,NA,NA,2017,12,9,"2018-19",2,NA,1,5.4,1
2017-12-18,"American","Mt. St. Mary's","H",56,59,-3,10,10,NA,NA,2017,12,18,"2018-19",2,NA,1,-3.1,0
2017-12-21,"American","Marquette","V",51,92,-41,11,12,NA,NA,2017,12,21,"2018-19",2,NA,1,-26.5,0
2017-12-29,"American","Bucknell","V",55,84,-29,12,14,NA,NA,2017,12,29,"2018-19",2,NA,1,-21.6,0
2018-01-02,"American","Colgate","H",63,72,-9,13,12,NA,NA,2018,1,2,"2018-19",2,NA,1,-5.9,0
2018-01-05,"American","Navy","V",64,70,-6,14,15,NA,NA,2018,1,5,"2018-19",2,NA,1,-10.6,0
2018-01-08,"American","Army West Point","H",54,58,-4,15,14,NA,NA,2018,1,8,"2018-19",2,NA,1,-2.8,0
2018-01-11,"American","Loyola Maryland","H",76,65,11,16,15,NA,NA,2018,1,11,"2018-19",2,NA,1,1.7,1
2018-01-14,"American","Lehigh","V",66,76,-10,17,16,NA,NA,2018,1,14,"2018-19",2,NA,1,-11,0
2018-01-17,"American","Boston U.","V",69,58,11,18,17,NA,NA,2018,1,17,"2018-19",2,NA,1,-9.7,1
2018-01-20,"American","Lafayette","H",53,62,-9,19,18,NA,NA,2018,1,20,"2018-19",2,NA,1,-1.2,0
2018-01-22,"American","Holy Cross","H",57,60,-3,20,20,NA,NA,2018,1,22,"2018-19",2,NA,1,-1,0
2018-01-27,"American","Colgate","V",69,83,-14,21,20,NA,NA,2018,1,27,"2018-19",2,NA,1,-12.6,0
2018-01-31,"American","Navy","H",44,61,-17,22,23,NA,NA,2018,1,31,"2018-19",2,NA,1,-4,0
2018-02-03,"American","Army West Point","V",70,82,-12,23,22,NA,NA,2018,2,3,"2018-19",2,NA,1,-9.5,0
2018-02-07,"American","Loyola Maryland","V",69,72,-3,24,23,NA,NA,2018,2,7,"2018-19",2,NA,1,-5,0
2018-02-10,"American","Lehigh","H",78,80,-2,25,24,NA,NA,2018,2,10,"2018-19",2,1,1,-4.3,0
2018-02-14,"American","Boston U.","H",60,56,4,26,25,NA,NA,2018,2,14,"2018-19",2,NA,1,-3,1
2018-02-17,"American","Lafayette","V",85,90,-5,27,26,NA,NA,2018,2,17,"2018-19",2,NA,1,-7.9,0
2018-02-21,"American","Holy Cross","V",64,70,-6,28,28,NA,NA,2018,2,21,"2018-19",2,NA,1,-7.7,0
2018-02-24,"American","Bucknell","H",61,80,-19,29,31,NA,NA,2018,2,24,"2018-19",2,NA,1,-14.9,0
2018-02-27,"American","Lafayette","V",86,93,-7,30,29,NA,NA,2018,2,27,"2018-19",2,NA,1,-7.9,0
2017-11-16,"Appalachian St.","Iowa St.","N",98,104,-6,1,3,NA,NA,2017,11,16,"2018-19",2,NA,1,-9,0
2017-11-17,"Appalachian St.","Western Mich.","N",67,86,-19,2,3,NA,NA,2017,11,17,"2018-19",2,NA,1,-1.7,0
2017-11-19,"Appalachian St.","UTEP","N",76,72,4,3,3,NA,NA,2017,11,19,"2018-19",2,NA,1,2.1,1
2017-11-22,"Appalachian St.","James Madison","V",99,105,-6,4,5,NA,NA,2017,11,22,"2018-19",2,2,1,-2.3,0
2017-11-25,"Appalachian St.","Davidson","H",78,62,16,5,4,NA,NA,2017,11,25,"2018-19",2,NA,1,-10.9,1
2017-11-28,"Appalachian St.","VCU","V",72,85,-13,6,7,NA,NA,2017,11,28,"2018-19",2,NA,1,-9.2,0
2017-12-02,"Appalachian St.","South Fla.","H",84,61,23,7,9,NA,NA,2017,12,2,"2018-19",2,NA,1,7.6,1
2017-12-04,"Appalachian St.","Western Caro.","V",71,72,-1,8,8,NA,NA,2017,12,4,"2018-19",2,NA,1,3.6,0
2017-12-09,"Appalachian St.","Akron","V",89,94,-5,9,7,NA,NA,2017,12,9,"2018-19",2,NA,1,-0.5,0
2017-12-16,"Appalachian St.","Ohio St.","V",67,80,-13,10,12,NA,NA,2017,12,16,"2018-19",2,NA,1,-22.9,0
2017-12-20,"Appalachian St.","Hampton","V",53,86,-33,11,10,NA,NA,2017,12,20,"2018-19",2,NA,1,0.3,0
2017-12-29,"Appalachian St.","Texas St.","H",66,62,4,12,12,NA,NA,2017,12,29,"2018-19",2,NA,1,4.1,1
2017-12-31,"Appalachian St.","UT Arlington","H",80,76,4,13,14,NA,NA,2017,12,31,"2018-19",2,NA,1,-3.4,1
2018-01-04,"Appalachian St.","Louisiana","V",45,78,-33,14,14,NA,NA,2018,1,4,"2018-19",2,NA,1,-15.6,0
2018-01-06,"Appalachian St.","La.-Monroe","V",79,73,6,15,12,NA,NA,2018,1,6,"2018-19",2,NA,1,-2.1,1
2018-01-11,"Appalachian St.","Georgia St.","H",58,71,-13,16,16,NA,NA,2018,1,11,"2018-19",2,NA,1,-4.8,0
2018-01-13,"Appalachian St.","Ga. Southern","H",59,60,-1,17,17,NA,NA,2018,1,13,"2018-19",2,NA,1,-1.2,0
2018-01-20,"Appalachian St.","South Ala.","V",77,83,-6,18,18,NA,NA,2018,1,20,"2018-19",2,NA,1,-2.7,0
2018-01-22,"Appalachian St.","Troy","V",79,81,-2,19,18,NA,NA,2018,1,22,"2018-19",2,NA,1,-6.7,0
2018-01-25,"Appalachian St.","Little Rock","H",72,67,5,20,19,NA,NA,2018,1,25,"2018-19",2,1,1,8.7,1
2018-01-27,"Appalachian St.","Arkansas St.","H",88,93,-5,21,20,NA,NA,2018,1,27,"2018-19",2,NA,1,7.8,0
2018-02-01,"Appalachian St.","UT Arlington","V",77,89,-12,22,23,NA,NA,2018,2,1,"2018-19",2,NA,1,-10.1,0
2018-02-03,"Appalachian St.","Texas St.","V",59,56,3,23,23,NA,NA,2018,2,3,"2018-19",2,NA,1,-2.6,1
2018-02-10,"Appalachian St.","Coastal Caro.","V",81,66,15,24,23,NA,NA,2018,2,10,"2018-19",2,NA,1,-4.1,1
2018-02-15,"Appalachian St.","South Ala.","H",66,77,-11,25,24,NA,NA,2018,2,15,"2018-19",2,NA,1,4,0
2018-02-17,"Appalachian St.","Troy","H",65,54,11,26,25,NA,NA,2018,2,17,"2018-19",2,NA,1,0,1
2018-02-22,"Appalachian St.","Arkansas St.","V",79,82,-3,27,26,NA,NA,2018,2,22,"2018-19",2,1,1,1.1,0
2018-02-24,"Appalachian St.","Little Rock","V",69,67,2,28,27,NA,NA,2018,2,24,"2018-19",2,NA,1,2,1
2018-03-03,"Appalachian St.","Coastal Caro.","H",76,67,9,29,28,NA,NA,2018,3,3,"2018-19",2,NA,1,2.6,1
2018-03-07,"Appalachian St.","Little Rock","N",93,64,29,30,30,NA,NA,2018,3,7,"2018-19",2,NA,1,5.4,1
2018-03-09,"Appalachian St.","UT Arlington","N",68,84,-16,31,31,NA,NA,2018,3,9,"2018-19",2,NA,1,-6.8,0
2017-11-10,"Arizona","Northern Ariz.","H",101,67,34,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,30.8,1
2017-11-12,"Arizona","UMBC","H",103,78,25,2,2,NA,NA,2017,11,12,"2018-19",2,NA,1,18.4,1
2017-11-16,"Arizona","CSU Bakersfield","H",91,59,32,3,2,NA,NA,2017,11,16,"2018-19",2,NA,1,23.1,1
2017-11-22,"Arizona","North Carolina St.","N",84,90,-6,4,5,NA,NA,2017,11,22,"2018-19",2,NA,1,2.8,0
2017-11-23,"Arizona","SMU","N",60,66,-6,5,6,NA,NA,2017,11,23,"2018-19",2,NA,1,6.4,0
2017-11-24,"Arizona","Purdue","N",64,89,-25,6,7,NA,NA,2017,11,24,"2018-19",2,NA,1,-7.6,0
2017-11-29,"Arizona","Long Beach St.","H",91,56,35,7,7,NA,NA,2017,11,29,"2018-19",2,NA,1,20.7,1
2017-12-02,"Arizona","UNLV","V",91,88,3,8,8,NA,NA,2017,12,2,"2018-19",2,1,1,4.1,1
2017-12-05,"Arizona","Texas A&M","N",67,64,3,9,8,NA,NA,2017,12,5,"2018-19",2,NA,1,0.3,1
2017-12-09,"Arizona","Alabama","H",88,82,6,10,10,NA,NA,2017,12,9,"2018-19",2,NA,1,6.9,1
2017-12-16,"Arizona","New Mexico","V",89,73,16,11,10,NA,NA,2017,12,16,"2018-19",2,NA,1,5.7,1
2017-12-18,"Arizona","North Dakota St.","H",83,53,30,12,10,NA,NA,2017,12,18,"2018-19",2,NA,1,18.3,1
2017-12-21,"Arizona","UConn","H",73,58,15,13,11,NA,NA,2017,12,21,"2018-19",2,NA,1,17.6,1
2017-12-30,"Arizona","Arizona St.","H",84,78,6,14,13,NA,NA,2017,12,30,"2018-19",2,NA,1,4.9,1
2018-01-04,"Arizona","Utah","V",94,82,12,15,14,NA,NA,2018,1,4,"2018-19",2,NA,1,0.6,1
2018-01-06,"Arizona","Colorado","V",77,80,-3,16,16,NA,NA,2018,1,6,"2018-19",2,NA,1,6.1,0
2018-01-11,"Arizona","Oregon St.","H",62,53,9,17,16,NA,NA,2018,1,11,"2018-19",2,NA,1,11.7,1
2018-01-13,"Arizona","Oregon","H",90,83,7,18,18,NA,NA,2018,1,13,"2018-19",2,NA,1,8.3,1
2018-01-17,"Arizona","California","V",79,58,21,19,18,NA,NA,2018,1,17,"2018-19",2,NA,1,15.7,1
2018-01-20,"Arizona","Stanford","V",73,71,2,20,20,NA,NA,2018,1,20,"2018-19",2,NA,1,4.4,1
2018-01-25,"Arizona","Colorado","H",80,71,9,21,21,NA,NA,2018,1,25,"2018-19",2,NA,1,12.8,1
2018-01-27,"Arizona","Utah","H",74,73,1,22,21,NA,NA,2018,1,27,"2018-19",2,NA,1,7.3,1
2018-01-31,"Arizona","Washington St.","V",100,72,28,23,21,NA,NA,2018,1,31,"2018-19",2,NA,1,11.5,1
2018-02-03,"Arizona","Washington","V",75,78,-3,24,23,NA,NA,2018,2,3,"2018-19",2,NA,1,4.9,0
2018-02-08,"Arizona","UCLA","H",74,82,-8,25,24,NA,NA,2018,2,8,"2018-19",2,NA,1,7,0
2018-02-10,"Arizona","Southern California","H",81,67,14,26,26,NA,NA,2018,2,10,"2018-19",2,NA,1,6.2,1
2018-02-15,"Arizona","Arizona St.","V",77,70,7,27,26,NA,NA,2018,2,15,"2018-19",2,NA,1,-1.8,1
2018-02-22,"Arizona","Oregon St.","V",75,65,10,28,27,NA,NA,2018,2,22,"2018-19",2,1,1,5,1
2018-02-24,"Arizona","Oregon","V",93,98,-5,29,29,NA,NA,2018,2,24,"2018-19",2,1,1,1.6,0
2018-03-01,"Arizona","Stanford","H",75,67,8,30,30,NA,NA,2018,3,1,"2018-19",2,NA,1,11.1,1
2018-03-03,"Arizona","California","H",66,54,12,31,30,NA,NA,2018,3,3,"2018-19",2,NA,1,22.4,1
2018-03-08,"Arizona","Colorado","N",83,67,16,32,32,NA,NA,2018,3,8,"2018-19",2,NA,1,9.5,1
2018-03-09,"Arizona","UCLA","N",78,67,11,33,32,NA,NA,2018,3,9,"2018-19",2,1,1,3.6,1
2018-03-10,"Arizona","Southern California","N",75,61,14,34,34,NA,NA,2018,3,10,"2018-19",2,NA,1,2.9,1
2018-03-15,"Arizona","Buffalo","N",68,89,-21,35,34,NA,NA,2018,3,15,"2018-19",2,NA,1,6,0
2017-11-10,"Arizona St.","Idaho St.","H",94,74,20,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,20.6,1
2017-11-14,"Arizona St.","San Diego St.","H",90,68,22,2,1,NA,NA,2017,11,14,"2018-19",2,NA,1,4.4,1
2017-11-17,"Arizona St.","Northern Ariz.","H",97,62,35,3,2,NA,NA,2017,11,17,"2018-19",2,NA,1,29.2,1
2017-11-19,"Arizona St.","UC Irvine","H",99,78,21,4,4,NA,NA,2017,11,19,"2018-19",2,NA,1,15,1
2017-11-23,"Arizona St.","Kansas St.","N",92,90,2,5,5,NA,NA,2017,11,23,"2018-19",2,NA,1,1.3,1
2017-11-24,"Arizona St.","Xavier","N",102,86,16,6,6,NA,NA,2017,11,24,"2018-19",2,NA,1,-4.7,1
2017-12-02,"Arizona St.","San Francisco","H",75,57,18,7,5,NA,NA,2017,12,2,"2018-19",2,NA,1,15.3,1
2017-12-08,"Arizona St.","St. John's (NY)","N",82,70,12,8,9,NA,NA,2017,12,8,"2018-19",2,NA,1,3.9,1
2017-12-10,"Arizona St.","Kansas","V",95,85,10,9,9,NA,NA,2017,12,10,"2018-19",2,NA,1,-10.4,1
2017-12-17,"Arizona St.","Vanderbilt","H",76,64,12,10,10,NA,NA,2017,12,17,"2018-19",2,NA,1,9,1
2017-12-19,"Arizona St.","Longwood","H",95,61,34,11,9,NA,NA,2017,12,19,"2018-19",2,NA,1,32.9,1
2017-12-22,"Arizona St.","Pacific","H",104,65,39,12,12,NA,NA,2017,12,22,"2018-19",2,NA,1,16.7,1
2017-12-30,"Arizona St.","Arizona","V",78,84,-6,13,14,NA,NA,2017,12,30,"2018-19",2,NA,1,-4.9,0
2018-01-04,"Arizona St.","Colorado","V",81,90,-9,14,15,NA,NA,2018,1,4,"2018-19",2,1,1,4.5,0
2018-01-07,"Arizona St.","Utah","V",80,77,3,15,15,NA,NA,2018,1,7,"2018-19",2,NA,1,-1,1
2018-01-11,"Arizona St.","Oregon","H",72,76,-4,16,17,NA,NA,2018,1,11,"2018-19",2,NA,1,6.7,0
2018-01-13,"Arizona St.","Oregon St.","H",77,75,2,17,17,NA,NA,2018,1,13,"2018-19",2,NA,1,10.1,1
2018-01-17,"Arizona St.","Stanford","V",77,86,-9,18,19,NA,NA,2018,1,17,"2018-19",2,NA,1,2.8,0
2018-01-20,"Arizona St.","California","V",81,73,8,19,19,NA,NA,2018,1,20,"2018-19",2,NA,1,14.1,1
2018-01-25,"Arizona St.","Utah","H",77,80,-3,20,20,NA,NA,2018,1,25,"2018-19",2,1,1,5.7,0
2018-01-27,"Arizona St.","Colorado","H",80,66,14,21,22,NA,NA,2018,1,27,"2018-19",2,NA,1,11.2,1
2018-02-01,"Arizona St.","Washington","V",64,68,-4,22,22,NA,NA,2018,2,1,"2018-19",2,NA,1,3.3,0
2018-02-04,"Arizona St.","Washington St.","V",88,78,10,23,22,NA,NA,2018,2,4,"2018-19",2,NA,1,9.9,1
2018-02-08,"Arizona St.","Southern California","H",80,78,2,24,25,NA,NA,2018,2,8,"2018-19",2,NA,1,4.6,1
2018-02-10,"Arizona St.","UCLA","H",88,79,9,25,25,NA,NA,2018,2,10,"2018-19",2,NA,1,5.4,1
2018-02-15,"Arizona St.","Arizona","H",70,77,-7,26,27,NA,NA,2018,2,15,"2018-19",2,NA,1,1.8,0
2018-02-22,"Arizona St.","Oregon","V",68,75,-7,27,28,NA,NA,2018,2,22,"2018-19",2,NA,1,0,0
2018-02-24,"Arizona St.","Oregon St.","V",75,79,-4,28,28,NA,NA,2018,2,24,"2018-19",2,NA,1,3.4,0
2018-03-01,"Arizona St.","California","H",84,53,31,29,29,NA,NA,2018,3,1,"2018-19",2,NA,1,20.8,1
2018-03-03,"Arizona St.","Stanford","H",83,84,-1,30,31,NA,NA,2018,3,3,"2018-19",2,NA,1,9.5,0
2018-03-07,"Arizona St.","Colorado","N",85,97,-12,31,31,NA,NA,2018,3,7,"2018-19",2,NA,1,7.9,0
2018-03-14,"Arizona St.","Syracuse","N",56,60,-4,32,34,NA,NA,2018,3,14,"2018-19",2,NA,1,1.3,0
2017-11-10,"Ark.-Pine Bluff","Hawaii","V",70,82,-12,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-13.3,0
2017-11-12,"Ark.-Pine Bluff","Troy","N",57,81,-24,2,2,NA,NA,2017,11,12,"2018-19",2,NA,1,-12,0
2017-11-13,"Ark.-Pine Bluff","North Dakota","N",71,80,-9,3,3,NA,NA,2017,11,13,"2018-19",2,NA,1,-6.1,0
2017-11-18,"Ark.-Pine Bluff","SMU","V",37,72,-35,4,4,NA,NA,2017,11,18,"2018-19",2,NA,1,-23.6,0
2017-11-20,"Ark.-Pine Bluff","Air Force","V",47,57,-10,5,3,NA,NA,2017,11,20,"2018-19",2,NA,1,-11.5,0
2017-11-22,"Ark.-Pine Bluff","Texas St.","N",54,71,-17,6,4,NA,NA,2017,11,22,"2018-19",2,NA,1,-8,0
2017-11-24,"Ark.-Pine Bluff","Pacific","V",69,78,-9,7,5,NA,NA,2017,11,24,"2018-19",2,NA,1,-15,0
2017-11-25,"Ark.-Pine Bluff","Canisius","N",58,81,-23,8,6,NA,NA,2017,11,25,"2018-19",2,NA,1,-14.2,0
2017-12-02,"Ark.-Pine Bluff","Santa Clara","V",57,72,-15,9,6,NA,NA,2017,12,2,"2018-19",2,NA,1,-8,0
2017-12-09,"Ark.-Pine Bluff","Oregon St.","V",58,85,-27,10,9,NA,NA,2017,12,9,"2018-19",2,NA,1,-21.6,0
2017-12-13,"Ark.-Pine Bluff","Fresno St.","V",52,78,-26,11,10,NA,NA,2017,12,13,"2018-19",2,NA,1,-23.5,0
2017-12-16,"Ark.-Pine Bluff","Weber St.","V",74,96,-22,12,8,NA,NA,2017,12,16,"2018-19",2,NA,1,-16.6,0
2017-12-19,"Ark.-Pine Bluff","Cincinnati","V",49,77,-28,13,12,NA,NA,2017,12,19,"2018-19",2,NA,1,-35.1,0
2017-12-22,"Ark.-Pine Bluff","UT Martin","V",68,74,-6,14,11,NA,NA,2017,12,22,"2018-19",2,NA,1,-6.8,0
2018-01-01,"Ark.-Pine Bluff","Mississippi Val.","V",80,71,9,15,14,NA,NA,2018,1,1,"2018-19",2,NA,1,2.8,1
2018-01-06,"Ark.-Pine Bluff","Alabama A&M","V",69,62,7,16,16,NA,NA,2018,1,6,"2018-19",2,NA,1,5.9,1
2018-01-08,"Ark.-Pine Bluff","Alabama St.","V",94,68,26,17,16,NA,NA,2018,1,8,"2018-19",2,NA,1,0.5,1
2018-01-13,"Ark.-Pine Bluff","Southern U.","H",78,76,2,18,16,NA,NA,2018,1,13,"2018-19",2,1,1,3.2,1
2018-01-15,"Ark.-Pine Bluff","Alcorn","H",71,59,12,19,15,NA,NA,2018,1,15,"2018-19",2,NA,1,6.5,1
2018-01-20,"Ark.-Pine Bluff","Prairie View","V",72,66,6,20,19,NA,NA,2018,1,20,"2018-19",2,NA,1,-8.1,1
