"player","team","yr","trank_ppg","mins_pct","year"
"Braxton Beverly","North Carolina St.","Fr",3.3559,75.8,2018
"Alex Petrie","Lafayette","Fr",2.11116,62.7,2018
"E.J. Stephens","Lafayette","Fr",0.862252,50,2018
"Caleb Bennett","Lehigh","Fr",-0.190051,44.6,2018
"Ed Porter","Lehigh","So",-0.642468,16,2018
"James Karnik","Lehigh","Fr",0.376384,56.1,2018
"Marques Wilson","Lehigh","Fr",1.03117,39.7,2018
"Shane Acoveno","Lehigh","Fr",-0.120228,2.6,2018
"Isaiah Hart","Loyola MD","Fr",0.613696,67.3,2018
"Brent Holcombe","Loyola MD","Fr",-0.0951131,31,2018
"Luke Johnson","Loyola MD","Fr",0.282796,16.9,2018
"Devin Gilmore","Murray St.","Fr",0.088527,1.3,2018
"Micah Johnson","Alabama St.","Fr",-0.45073,2.4,2018
"Jacoby Ross","Alabama St.","Fr",1.85856,51.7,2018
"Myles Douglas","UCF","Fr",-0.696383,21.5,2018
"Juan Hood","Prairie View A&M","Fr",0.240113,5.1,2018
"Robert Lewis","Texas Southern","Jr",0.638421,21.4,2018
"Tristan Jarrett","Kennesaw St.","Fr",-0.443813,10.9,2018
"Malik Rhodes","Memphis","Jr",0.176757,19.1,2018
"Callum Kimberley","Idaho St.","Fr",-0.704258,1.6,2018
"Leston Gordon","New Mexico St.","Jr",0.0440393,2.2,2018
"Felipe Haase","South Carolina","Fr",0.781742,48.6,2018
"Andrew Petcash","Boston University","Fr",-0.40293,17.2,2018
"Jason Cudd","South Carolina","Fr",0.139286,11.5,2018
"Ibrahim Famouke Doumbia","South Carolina","Fr",-0.052847,2.7,2018
"David Beatty","South Carolina","Fr",-0.681543,24.9,2018
"Hugh Baxter","Colgate","Fr",-1.24585,2,2018
"K.J. Davis","East Carolina","Fr",-0.241237,22.9,2018
"Marice Wright","Alabama St.","Jr",-0.30508,10.4,2018
"Hasahn French","Saint Louis","Fr",0.951834,72.8,2018
"Matija Radovic","Hofstra","Fr",-0.727321,19.6,2018
"Ryan Stipanovich","Bradley","Fr",0.500931,19.5,2018
"Dwayne Rose Jr.","Toledo","Fr",0.631554,3.5,2018
"Mitch Ballock","Creighton","Fr",1.3346,53.3,2018
"Marcus Shaver Jr.","Portland","Fr",1.9695,72.1,2018
"JoJo Walker","Portland","Fr",0.553792,63.6,2018
"Otto Taylor","Pacific","Fr",-0.157527,2.9,2018
"Ty-Shon Alexander","Creighton","Fr",0.85672,43.7,2018
"Tahirou Diabate","Portland","Fr",0.443933,45.9,2018
"Devin Jackson","Sam Houston St.","Jr",-0.108399,6,2018
"Sam Iorio","American","Fr",2.7071,77.5,2018
"James Baker","Morehead St.","Fr",0.368752,19.8,2018
"De'Von Cooper","Morehead St.","Fr",-0.0264425,52,2018
"Cam Martin","Jacksonville St.","Fr",0.724724,18.2,2018
"Caleb Hollander","Belmont","Fr",0.351793,2.7,2018
"Grayson Murphy","Belmont","Fr",0.212696,3.8,2018
"Nigel Jackson","Wagner","Fr",0.366831,33.3,2018
"Cameron Carmical","Eastern Kentucky","Fr",-1.07134,4.9,2018
"Samm Jones","Drake","Fr",-0.152602,0.4,2018
"Peyton Broughton","Eastern Kentucky","Fr",-0.00736162,33.6,2018
"JacQuess Hobbs","Eastern Kentucky","Fr",0.173902,45.6,2018
"Greg Jones","Lipscomb","Fr",-0.844252,23.9,2018
"A.J. Youngman","Eastern Kentucky","Fr",-0.00605181,30.9,2018
"Parker Hazen","Valparaiso","Fr",-1.37037,11.8,2018
"Kavion Pippen","Southern Illinois","Jr",2.10876,67.1,2018
"Marten Linssen","Valparaiso","Fr",0.0783872,10.8,2018
"Darnell Rogers","Florida Gulf Coast","Fr",-0.762889,6.6,2018
"Mileek McMillan","Valparaiso","Fr",-0.25458,25.6,2018
"Brian Thomas","Florida Gulf Coast","Fr",0.465276,11.5,2018
"Taavi Jurkatamm","San Francisco","Fr",-0.511314,22,2018
"Tragen Fahl","VMI","Fr",-0.624132,0.6,2018
"Clyde Trapp","Clemson","Fr",0.138058,16.1,2018
"Darien Jackson","Tulsa","Fr",-0.533906,7.3,2018
"Elijah Joiner","Tulsa","Fr",-0.0714897,41.6,2018
"Shakwon Barrett","Tulane","Fr",-0.5722,2.5,2018
"Trevon Duval","Duke","Fr",2.52344,73.8,2018
"Anthony Oliver II","Clemson","Fr",0.425267,9.7,2018
"Malik William","Clemson","Fr",0.410889,5.2,2018
"Jordan Tucker","Duke",NA,-0.223608,0.9,2018
"James Conley","Oral Roberts","Jr",-1.98623,0.9,2018
"Sam Kearns","Oral Roberts","So",1.82951,81.9,2018
"Stanley Umude","South Dakota","Fr",-0.293804,1.3,2018
"Josh Williams","South Dakota","Fr",-0.469672,0.8,2018
"Brandon Key","South Dakota St.","Jr",1.10194,45,2018
"Jordan Schakel","San Diego St.","Fr",0.613959,34.3,2018
"Isaac White","Stanford","Fr",0.703002,39,2018
"Iwin Ellis","Prairie View A&M","Jr",0.193562,39.6,2018
"Clifton Moore","Indiana","Fr",-0.496311,3.4,2018
"Ethan Lasko","Indiana","Fr",-0.392225,0.1,2018
"Jaqwan McCauley","North Dakota","Jr",-0.251673,1.1,2018
"Justin Smith","Indiana","Fr",1.2486,36.9,2018
"Aljami Durham","Indiana","Fr",0.809063,46.5,2018
"Tray Buchanan","North Dakota","Fr",0.259641,27.5,2018
"Garrett Franken","North Dakota","Fr",-0.221456,4.7,2018
"Brandon Rachal","LSU","Fr",1.12077,32.4,2018
"Justin Jaworski","Lafayette","Fr",2.05989,66.4,2018
"Noah Baumann","San Jose St.","Fr",-0.25904,43.9,2018
"Connor Niego","Holy Cross","Fr",-0.564691,22.7,2018
"Caleb Green","Holy Cross","Fr",0.154966,82.4,2018
"Jacob Grandison","Holy Cross","Fr",0.825837,68.2,2018
"Matt Faw","Holy Cross","Fr",0.404333,26.4,2018
"Kyle Copeland","Holy Cross","Fr",0.133246,8,2018
"Austin Butler","Holy Cross","Fr",1.29824,59.1,2018
"John Meeks","Bucknell","Fr",0.193182,11.9,2018
"Jordan Sechan","Bucknell","Fr",-0.342178,2.4,2018
"Jermaine Samuels","Villanova","Fr",-0.259004,9.5,2018
"Juwan Grant","Savannah St.","Sr",0.0475506,4.1,2018
"Jahlin Smith","Savannah St.","Jr",-0.368128,7.7,2018
"Ralueke Orizu","Savannah St.","Fr",0.0167199,22.6,2018
"Gary Blackston","Prairie View A&M","Jr",2.85296,78.3,2018
"Ty'lik Evans","Savannah St.","Jr",0.555165,37.6,2018
"Ryan Parilla","San Jose St.","Fr",-1.21682,1.7,2018
"Caleb Simmons","San Jose St.","Fr",-0.799941,16.9,2018
"Cam Christon","Boise St.","Fr",0.0884173,6.1,2018
"Matt Halvorsen","Western Carolina","Fr",1.1419,56.5,2018
"Jermaine Blackmon","College of Charleston","Jr",-0.392225,0.1,2018
"Hunter Reynolds","UAB","Fr",0.389597,1.4,2018
"Akiean Frederick","Kent St.","Jr",0.128212,17.7,2018
"Alfis Pilavios","Old Dominion","Fr",0.694785,1.5,2018
"BJ Duling","Kent St.","Fr",-0.0987521,39.2,2018
"Jordan Burns","Colgate","Fr",1.4125,64.6,2018
"Keyon Jones","New Mexico St.","Jr",1.18613,32.8,2018
"Anthony Black","Little Rock","Jr",0.798149,40.5,2018
"Michael Diggins","Illinois Chicago","Fr",0.430367,31.2,2018
"Malik Ondigo","Texas Tech","Fr",-0.382297,5,2018
"Ivan Cucak","Austin Peay","Fr",-0.848882,8.8,2018
"Dominik Fragala","Niagara","Fr",-0.78445,0.2,2018
"Deion Hammond","Monmouth","Fr",1.70816,61.2,2018
"Marcus McClary","Monmouth","Fr",-0.031078,31.6,2018
"Manny Camper","Siena","Fr",0.381324,8.2,2018
"Ben Diamond","Siena","So",-0.0142755,0.4,2018
"Greg Kuakumensah","Niagara","Fr",-0.186798,20.2,2018
"Christian Bentley","Siena","Fr",0.190318,24.8,2018
"Prince Oduro","Siena","Fr",-0.109501,60,2018
"Roman Penn","Siena","Fr",1.86341,56,2018
"LaCurtis Allen","Mississippi Valley St.","Sr",-0.67722,28.8,2018
"Henry Taylor","Mississippi Valley St.","Fr",-0.277682,11.2,2018
"Josh McSwiggan","Portland","So",1.58207,75.7,2018
"Davere Creighton","Mississippi Valley St.","Jr",-0.251708,16.2,2018
"Lewis Djonkam","VCU","Fr",-0.109615,5.2,2018
"Anthony Duruji","Louisiana Tech","Fr",0.863241,52.8,2018
"Jarrod West","Marshall","Fr",1.2309,80.4,2018
"Darius George","Marshall","Fr",0.366128,26.9,2018
"Dani Koljanin","Marshall","Jr",0.0514667,15.8,2018
"James Hawthorne","Middle Tennessee","Jr",-0.084184,18.6,2018
"Will Slatten","Middle Tennessee","Fr",-0.392225,0.1,2018
"Therren Shelton-Szmidt","Middle Tennessee","Fr",-0.0630028,8.8,2018
"David Simmons","Middle Tennessee","Jr",0.825685,43.4,2018
"Tope Arikawe","North Texas","Jr",0.69535,25.3,2018
"Isaac Johnson","Western Illinois","Fr",0.436303,48.4,2018
"Alihan Demir","Drexel","So",1.76019,67.3,2018
"David Jenkins Jr.","South Dakota St.","Fr",2.59165,75,2018
"Dallas Polk-Hillia","South Dakota St.",NA,-0.287504,1.4,2018
"Connor Fulton","Ohio St.","Fr",-0.465083,0.7,2018
"Marcus Cohen","Mercer","Fr",-0.0383809,34.5,2018
"Mason Green","Mercer","Fr",-0.112194,2.7,2018
"Hayden Brown","The Citadel","Fr",0.120991,29.5,2018
"Bo Hodges","East Tennessee St.","Fr",1.33671,52.3,2018
"Alex Reed","The Citadel","Fr",0.607629,35.1,2018
"Derek Webster Jr.","The Citadel","Fr",-0.196292,14.6,2018
"Mladen Armus","East Tennessee St.","Fr",1.2478,45.8,2018
"James Harrison","East Tennessee St.","Jr",-0.14786,4.8,2018
"Zach Garrett","George Mason","Fr",-0.431165,0.4,2018
"D'Angelo Hunter","West Virginia","Jr",-0.236193,6.4,2018
"Tristan Clark","Baylor","Fr",1.62686,46.7,2018
"Dre Marin","Southern Utah","Fr",0.324713,69.5,2018
"Jordan Lyons","Southern Utah","Fr",-0.241352,2.8,2018
"Isaiah Williams","Liberty","Fr",-0.21454,26.5,2018
"Anias Saunders","Radford","Fr",0.0634419,0.9,2018
"Tyler Polley","Connecticut","Fr",-0.165087,32.7,2018
"Eliel Nsoseme","Cincinnati","Fr",-0.223903,11.5,2018
"Lance Thomas","Louisville","Fr",0.546101,3.4,2018
"Darius Perry","Louisville","Fr",0.615621,35.2,2018
"Trevor Moore","Cincinnati","Fr",0.522151,29,2018
"Mike'l Simms","VCU","So",0.766362,42.8,2018
"Cedric Council Jr.","Coppin St.","Jr",-0.483274,59.5,2018
"Greg Parham","VMI","Fr",-0.316252,28.1,2018
"Bubba Parham","VMI","Fr",1.48896,75.5,2018
"Corey Kispert","Gonzaga","Fr",1.86447,45.3,2018
"Jesse Wade","Gonzaga","Fr",-0.00994147,6.9,2018
"Austin Nelson","USC Upstate","Fr",-0.255856,0.4,2018
"Avery Diggs","USC Upstate","Fr",0.433541,33.9,2018
"Jordan Goodwin","Saint Louis","Fr",1.99954,65,2018
"Jaizec Lottie","Little Rock","Fr",-0.111833,61.9,2018
"Avery Sullivan","Lamar","Fr",-0.700282,11.6,2018
"Jordan Foster","Lamar","Fr",-0.353553,14.2,2018
"D.C. Davis","Mississippi","Jr",-0.00876098,1.2,2018
"Shelby Adams","Texas St.","Fr",-0.0224381,24.3,2018
"Reggie Miller","Texas St.","Fr",-0.722014,7.3,2018
"Augustine Ene","Incarnate Word","Fr",-0.384805,28,2018
"Tre'Larenz Nottingham","Texas St.","Jr",0.31066,63.8,2018
"Elijah Childs","Bradley","Fr",1.27062,52.6,2018
"Matt Mitchell","San Diego St.","Fr",1.85147,66.9,2018
"Greg Heckstall","Hampton","So",0.73698,47.9,2018
"PJ Pipes","Green Bay","Fr",0.0141146,54.9,2018
"Devontae Shuler","Mississippi","Fr",0.681091,46.4,2018
"Matt Haarms","Purdue","Fr",1.30215,42.7,2018
"Geo Baker","Rutgers","Fr",1.773,76.4,2018
"J.C. Cavin","Charleston Southern","Sr",-0.869659,3.3,2018
"Trent Buttrick","Penn St.","Fr",-0.534167,2.3,2018
"Jordan Horn","Siena","Fr",1.06496,44.7,2018
"Ryan Layman","Bryant","Fr",-0.462833,34.5,2018
"Tyler Kohl","Central Connecticut","Jr",2.59997,82.8,2018
"Talek Williams","Central Connecticut","Fr",-0.24975,9,2018
"Deion Bute","Central Connecticut","Jr",1.17442,61.5,2018
"Jahlil Jenkins","Fairleigh Dickinson","Fr",1.32067,85.5,2018
"Tyler Jones","Fairleigh Dickinson","Fr",-0.562618,6.5,2018
"Nojel Eastern","Purdue","Fr",0.428569,31.4,2018
"Nigel Shadd","Kansas St.","Fr",-0.0443652,3.4,2018
"Colbey Ross","Pepperdine","Fr",3.21531,79.1,2018
"Souf Mensah","Rutgers","Jr",-1.12216,12.1,2018
"Jaylen McCoy","SIU Edwardsville","Jr",0.143062,33.5,2018
"Ledarrius Brewer","Southeast Missouri St.","Fr",1.83235,73.5,2018
"Justin Carpenter","Southeast Missouri St.","Fr",1.67421,52.2,2018
"Iziah James","Cal Poly","Fr",-0.373907,18.1,2018
"Cedric Russell","Louisiana Lafayette","Fr",0.792921,36.6,2018
"Samba Ndiaye","College of Charleston","Fr",-0.283373,5.3,2018
"Zack Bryant","UAB","Fr",2.19965,80.1,2018
"Malik Osborne","Rice","Fr",0.825935,67.9,2018
"Delveion Jackson","UC Davis","Fr",-0.437274,12.4,2018
"Jordan Salzman","Arizona St.","Fr",-0.328879,0.6,2018
"Camron Reedus","Little Rock","Jr",0.649055,32.8,2018
"Samuta Avea","Hawaii","Fr",-0.213388,15.2,2018
"TJ Shorts II","UC Davis","Jr",3.59295,78.7,2018
"Kris Bankston","Little Rock","Fr",0.464001,37,2018
"Remy Martin","Arizona St.","Fr",2.57796,59.1,2018
"Tyler Maye","VCU","Fr",-0.413736,17.8,2018
"Damir Hadzic","Little Rock","Fr",-0.286732,27.5,2018
"Justin Whatley","East Carolina","Fr",-0.78612,24.4,2018
"Logan Strom","UC Davis","Fr",-0.78445,0.2,2018
"Michael Miller","North Texas","Jr",0.486359,24.1,2018
"Kaiden Rice","The Citadel","Fr",0.408475,15.6,2018
"Rob Johnson","The Citadel","Fr",-0.0212962,19.1,2018
"Umoja Gibson","North Texas","Fr",-0.0572282,1,2018
"River Reed","Loyola MD","Fr",0.404571,11.1,2018
"Ethan Norton","Loyola MD","Fr",-0.78445,0.3,2018
"Duane Moss","Chattanooga","Fr",-1.17719,7.3,2018
"Tariq Simmons","The Citadel","Fr",0.129465,36,2018
"Jonathan Bryant II","Chattanooga","Fr",-0.554905,15.1,2018
"Karlis Garoza","Cal Poly","Fr",-0.352946,18.4,2018
"Leondre Washington","Robert Morris","Fr",0.382928,42.9,2018
"Joe Mascaro","Pittsburgh","Jr",-0.392225,0.3,2018
"Ivan Raut","Fordham","Fr",0.295712,71.3,2018
"Xavier Jackson","VCU","Jr",-0.27658,12.4,2018
"Dylan Sheehy-Guiseppi","VCU","Fr",-0.588337,0.4,2018
"Koby Thomas","Robert Morris","Fr",0.992673,66.8,2018
"Malik Petteway","Robert Morris","Jr",0.526107,18.7,2018
"Taevon Ashmeade","Robert Morris","Jr",-0.139631,1.5,2018
"Parker Dale","Grand Canyon","Fr",-0.0752591,0.3,2018
"Roberts Blumbergs","Grand Canyon","Fr",0.327553,31.5,2018
"Eden Ewing","Purdue","Jr",-0.120814,1.8,2018
"Myles Lewis","VMI","Fr",0.189835,19,2018
"Ta'Vonne Bond","VMI","Fr",-0.254002,0.5,2018
"Yves Pons","Tennessee","Fr",0.060074,8.8,2018
"Justin Minaya","South Carolina","Fr",1.58007,65.4,2018
"Charles Bain","Robert Morris","Fr",-0.474818,42.6,2018
"Keaton Van Soelen","Air Force","Fr",0.0831685,42.4,2018
"KJ Byers","Long Beach St.","Jr",-0.204164,49.8,2018
"Evan Troy","BYU","So",0.0691213,1.3,2018
"Mckay Johnson","Utah Valley","So",-0.287764,2.5,2018
"Keaton Wallace","UTSA","Fr",1.31601,69.8,2018
"Jonathan Nwankwo","Kent St.","So",0.139657,1.1,2018
"Souley Boum","San Francisco","Fr",1.53868,46.3,2018
"Matthew Mondesir","Central Arkansas","Fr",0.106569,35.3,2018
"Roberto Gallinat","Pacific","Jr",2.88434,80.4,2018
"Brian Smith","Portland","Fr",-0.701599,0.8,2018
"Joan Duran","Tennessee Tech","Jr",0.0791985,11,2018
"Bates Jones","Davidson","Fr",0.0980821,3.4,2018
"Kellan Grady","Davidson","Fr",4.71329,87.1,2018
"Derrick Walker Jr.","Tennessee","Fr",0.194196,21.2,2018
"Chris Darrington","Tennessee","Jr",0.379328,14.8,2018
"Zach Kent","Tennessee","Fr",-0.201718,0.9,2018
"Adrian Hicks","Morehead St.","Jr",1.45045,77.2,2018
"Michael Porter Jr.","Missouri","Fr",1.7457,4.1,2018
"Jeremiah Tilmon","Missouri","Fr",1.17292,48.1,2018
"Blake Harris","Missouri","Fr",0.653355,13.4,2018
"Paxton Wilson","Rider","Fr",0.433848,9.4,2018
"Tyrei Randall","Rider","Fr",0.410685,20.5,2018
"Jameel Alausa","Yale","Fr",0.136118,6,2018
"Paul Atkinson","Yale","Fr",2.53427,60.6,2018
"TJ Clifford","Western Michigan","Fr",-0.251439,1.3,2018
"Dylan Alderson","Toledo","Fr",-0.163473,24.4,2018
"Eddie Scott","Penn","Fr",-0.170119,6.8,2018
"Shaquillo Fritz","Arkansas St.","Jr",-0.067561,1.3,2018
"Grantham Gillard","Arkansas St.","Jr",1.233,50.6,2018
"Mohamed Bamba","Texas","Fr",3.83968,64.3,2018
"Omar Habwe","Mount St. Mary's","Fr",0.715316,26,2018
"Ross Young","Mount St. Mary's","Fr",-0.41711,0.7,2018
"Tristin Walley","Arkansas St.","Jr",0.726222,51.6,2018
"Brandon Thomas","Hawaii","So",-0.48371,13.5,2018
"Charles Falden","Winthrop","Fr",-0.111149,23.2,2018
"Kyle Zunic","Winthrop","Fr",0.0851887,38.3,2018
"Austin Awad","Winthrop","Jr",0.226043,24.3,2018
"Matt Erps","Winthrop","Sr",0.140978,1.3,2018
"Marcellus Garrick","Cal Poly","Jr",0.799078,34.4,2018
"Ryan Schwieger","Princeton","Fr",-0.405279,27.6,2018
"DeAndre Jones","Central Arkansas","Fr",0.635536,69.2,2018
"Ian DuBose","Houston Baptist","Fr",1.18825,74.7,2018
"Philip McKenzie","Houston Baptist","Fr",-0.745489,40,2018
"Hayden Koval","Central Arkansas","Fr",0.575024,60.2,2018
"Austin Stone","Portland","Jr",0.188428,1.6,2018
"David Caraher","Houston Baptist","Fr",2.5614,73.9,2018
"Chukuka Emili","Houston Baptist","Jr",-1.04195,17.2,2018
"Deaundrae Ballard","Florida","Fr",0.289373,22.2,2018
"Teshaun Hightower","Georgia","Fr",0.249282,24,2018
"Chase Johnson","Florida","Fr",1.16182,2.5,2018
"Mike Okauru","Florida","Fr",1.00133,27.8,2018
"Devontae Williams","Auburn","So",-0.24106,0.8,2018
"Malik Dunbar","Auburn","Jr",0.587369,35.4,2018
"Rayshaun Hammonds","Georgia","Fr",1.17404,59.5,2018
"Isaac Kante","Georgia","Fr",0.0775831,1.8,2018
"Jay Jay Chandler","Texas A&M","Fr",0.408231,25.9,2018
"T.J. Starks","Texas A&M","Fr",1.11805,48.6,2018
"Kene Chukwuka","Pittsburgh","So",-0.630992,40.9,2018
"Mack Smith","Eastern Illinois","Fr",1.96527,58,2018
"Michael Chavers","Eastern Illinois","Jr",0.276987,7.8,2018
"Antwan Walker","Georgetown","Fr",0.577607,14.8,2018
"D'Angelo Jackson","Eastern Illinois","Jr",0.498281,27.3,2018
"Justice Green","Eastern Illinois","Jr",0.368626,8.8,2018
"Shawn Wilson","Eastern Illinois","So",-0.43151,4.1,2018
"Anthony Starzynski","Pittsburgh","So",-0.127092,0.4,2018
"Peyton Smith","Texas A&M Corpus Chris","Fr",-0.448969,3.1,2018
"Kyle McDermed","Western Michigan","Fr",-0.177321,1.1,2018
"Sebastian Much","Princeton","Fr",0.80909,44.1,2018
"Jon Williams","Robert Morris","Fr",-0.52586,78.9,2018
"Jerome Desrosiers","Princeton","Fr",1.41584,34.7,2018
"Elijah Barnes","Princeton","Fr",0.00256461,3,2018
"Charlie Bagin","Princeton","Fr",-0.409301,1.6,2018
"Michael Sohikish","San Diego St.","Jr",-0.309067,1.9,2018
"Jaylon Hall","Wright St.","Fr",0.312552,54,2018
"Jalen Reeder","Alabama A&M","Jr",-0.428101,38,2018
"Terry Ellis Jr.","Alabama A&M","Fr",-3.92225,0.8,2018
"A.J. Caldwell","South Alabama","Fr",-0.540219,1.2,2018
"Rodrick Sikes","South Alabama","Jr",2.95234,79.1,2018
"Andre Kennedy","Alabama A&M","Jr",0.0313356,61.2,2018
"Ryan McLaurin","Alabama A&M","So",-1.27473,1,2018
"Amari Goulbourne","Alabama A&M","Fr",-0.790011,16.6,2018
"Arthur Johnson","Alabama A&M","Jr",0.622395,69.2,2018
"Keith Williams","Cincinnati","Fr",-0.0744025,22.6,2018
"Hunter Crist","Green Bay","Fr",-0.771487,31.8,2018
"Johnny Crnogorac","UT Rio Grande Valley","Jr",0.0722353,22.4,2018
"Will Chevalier","Green Bay","Fr",0.293102,13.7,2018
"Nate Duda","Utah","So",-1.5689,0.3,2018
"Chris Joyce","Air Force","Fr",-0.480734,2.9,2018
"Ameka Akaya","Air Force","Fr",0.331346,1.1,2018
"Jarrett Culver","Texas Tech","Fr",2.70711,65.6,2018
"Tony Jackson","UMKC","Fr",-0.00610487,20.9,2018
"Trevian Bell","Green Bay","Fr",0.00521031,21.4,2018
"Charles O'Briant","Air Force","Fr",-0.392225,0.1,2018
"Mamoudou Diarra","Cincinnati","Fr",0.258094,3.2,2018
"Matt Chism","Georgia St.","Fr",0.434137,1,2018
"Anthony Longpre","Saint Joseph's","Fr",0.0414279,42.8,2018
"Markus Golder","Valparaiso","So",1.66141,56.4,2018
"Travon Bell","Chicago St.","Fr",0.0460461,26.7,2018
"David Nickelberry","Memphis","Fr",-4.94051e-05,26.2,2018
"Jo Griffin","Louisville","Fr",-0.513724,1.3,2018
"Chris Harris Jr.","Houston","So",-0.13924,11.7,2018
"K.J. Gilmore","Little Rock","Jr",-0.670255,25,2018
"Malik Williams","Louisville","Fr",0.861009,23.1,2018
"Austin Colbert","Hampton","Jr",-1.02087,22,2018
"Taqwain Drummond","Coppin St.","Fr",-1.97851,32,2018
"Jericho Sims","Texas","Fr",1.08124,44.5,2018
"Mayan Kiir","LSU","Fr",0.314171,3.2,2018
"Daryl Edwards","LSU","Jr",1.99646,53.2,2018
"Galen Alexander","LSU","Fr",0.293638,4.2,2018
"Nicolas Claxton","Georgia","Fr",0.690031,36.2,2018
"Tate Clayton","Mississippi St.","Fr",-0.653708,0.3,2018
"Mitchell Storm","Mississippi St.","So",-0.540092,1.1,2018
"Tremont Waters","LSU","Fr",4.22133,82.2,2018
"Sean Hoggs","Maryland Eastern Shore","Fr",-1.63349,32.4,2018
"Marcale Lotts","Canisius","Jr",-0.251417,23.8,2018
"Gavin Kensmil","Iona","Fr",-0.275992,7.4,2018
"Michael Ritchie","Miami OH","Fr",0.516091,0.3,2018
"C.J. Seaforth","Iona","Fr",0.176337,10,2018
"Teyvion Kirk","Ohio","Fr",1.66806,76.9,2018
"Zach Butler","Ohio","Fr",-1.06629,32.2,2018
"Isaiah Coleman-Lands","Miami OH","Fr",0.61475,42.8,2018
"Jalen Adaway","Miami OH","Fr",0.699614,66,2018
"Darrian Ringo","Miami OH","Jr",1.96853,77,2018
"Dedric Boyd","Eastern Kentucky","Fr",0.920948,50.9,2018
"Brandon Davis","UC Santa Barbara","Fr",-0.529779,11,2018
"Donald Carey","Mount St. Mary's","Fr",-0.0212756,77.9,2018
"James West IV","Mount St. Mary's","Fr",-0.20467,3.2,2018
"Bobby Planutis","Mount St. Mary's","Fr",0.804952,58.8,2018
"Cameron Corcoran","Little Rock","Fr",1.06114,41.6,2018
"Ace Stallings","Mount St. Mary's","Fr",-0.192583,3.1,2018
"Manny Suarez","Creighton","Sr",0.479137,13.3,2018
"Hampus Ahlin","Tennessee St.","Jr",-0.884181,4.6,2018
"Leroy Butts IV","Radford","Fr",0.161704,17.1,2018
"Tristan Owens","Radford","Jr",-0.299271,2.9,2018
"Montenia Nelson","Presbyterian","Jr",-0.120193,8.1,2018
"Romeo Crouch","Presbyterian","Fr",-0.0733882,59.6,2018
"Jordan Cintron","Longwood","Fr",-0.85851,31,2018
"Spencer Franklin","Longwood","Jr",0.19485,42.6,2018
"Tom Pupavac","Winthrop","Fr",0.090257,2.3,2018
"Raine McKeython","Stetson","Fr",-0.290693,3.5,2018
"Aamir Simms","Clemson","Fr",0.996999,37.2,2018
"Isaiah Miller","UNC Greensboro","Fr",1.51307,39.4,2018
"Storm Murphy","Wofford","Fr",1.4301,70.2,2018
"Mike Amius","Western Carolina","Jr",1.56686,59.3,2018
"Marcus Thomas","Western Carolina","Fr",0.740766,21.6,2018
"Nick Weatherspoon","Mississippi St.","Fr",2.7345,68.8,2018
"Keve Aluma","Wofford","Fr",0.436852,31.2,2018
"Tray Hollowell","Wofford","Fr",0.0426045,16.7,2018
"Daniel Gafford","Arkansas","Fr",3.09396,55.8,2018
"Gabe Osabuohien","Arkansas","Fr",-0.49118,9.6,2018
"Darious Hall","Arkansas","Fr",0.776405,36.7,2018
"Alex Reese","Alabama","Fr",0.606401,25.7,2018
"John Petty","Alabama","Fr",1.60336,71.3,2018
"Galin Smith","Alabama","Fr",0.210768,27.6,2018
"Collin Sexton","Alabama","Fr",4.6277,68.6,2018
"Jack Ferguson","Colgate","Fr",0.322587,21.5,2018
"Davion Mitchell","Auburn","Fr",0.492683,42.8,2018
"Tevin Foster","Abilene Christian","Sr",1.27146,82.9,2018
"Gary Trent Jr.","Duke","Fr",4.53465,83.8,2018
"Isiah Jasey","Texas A&M","Fr",-0.26896,3.6,2018
"Savion Flagg","Texas A&M","Fr",0.924759,33.5,2018
"Seve Stavroff","Furman","Fr",-0.445013,1.7,2018
"Alex Hunter","Furman","Fr",0.555648,34.5,2018
"Sean Mobley","VCU","Fr",0.626721,41.8,2018
"Anthony Ochefu","Stony Brook","Fr",-0.593827,13.6,2018
"Matt Lehmann","Ohio St.","Jr",-0.0083036,0.8,2018
"Musa Jallow","Ohio St.","Fr",-0.141824,33.6,2018
"Jacque Brown","UNC Wilmington","Jr",-0.492243,21.3,2018
"Tadas Kararinas","Drexel","Fr",0.099506,17.2,2018
"Mo Ahmed","UMKC","Jr",-0.655716,7.8,2018
"Royce Hamm Jr.","Texas","Fr",-0.570756,6.4,2018
"Joey Naccarato","UMass Lowell","Fr",-0.0348967,4.6,2018
"Obadiah Noel","UMass Lowell","Fr",0.650398,45.2,2018
"Matt Coleman","Texas","Fr",2.30591,82.1,2018
"Isaiah Whaley","Connecticut","Fr",1.10253,31.8,2018
"Shawn Jones","UMass Lowell","Jr",-0.0838767,32.6,2018
"Kwintin Williams","Connecticut","So",0.599635,8.7,2018
"Casdon Jardine","Boise St.","So",0.182182,5.6,2018
"Duncan Douglas","Maine","Jr",-3.38703,1.6,2018
"Ndene Gueye","St. Bonaventure",NA,-0.240587,1.2,2018
"Elijah Jordan","New Hampshire","Fr",0.0436936,52.4,2018
"Jaron Cornish","Stony Brook","Jr",0.479861,46.1,2018
"Zach Reichle","Oregon St.","Fr",-0.273784,20.2,2018
"Chase Cobb","Abilene Christian","So",-0.305449,0.2,2018
"Ayo Akinwole","Nebraska Omaha","Fr",0.151403,36.7,2018
"Matt Pile","Nebraska Omaha","Fr",0.746157,41,2018
