"player","team","yr","trank_ppg","mins_pct","year"
"Connor Burchfield","William & Mary","So",1.63721,29.3,2016
"Greg Malinowski","William & Mary","So",1.39124,46.1,2016
"Johnathan Spicer","Florida A&M","So",-0.644168,10.5,2016
"Mario Karailiev","Florida A&M","Jr",-0.889485,26.9,2016
"Shawn Anderson","Navy","So",1.77192,75,2016
"Nourse Fox","Navy","So",-1.18615,19.8,2016
"Nick Daniels","Oakland","So",0.844191,50.6,2016
"TJ Lang","Auburn","So",2.1634,62,2016
"Patrick Keim","Auburn","So",-1.13403,12.1,2016
"Cinmeon Bowers","Auburn","Sr",0.502799,68.6,2016
"Bryce Cashman","North Dakota","So",-0.149292,4.9,2016
"Matt Fox","Bowling Green","So",-0.0431189,8.8,2016
"Rasheed Worrell","Bowling Green","Fr",0.904185,50.4,2016
"Brandon Busuttil","Bowling Green","Sr",-0.529191,0.7,2016
"David Joseph","Bowling Green","Sr",-0.0259739,52.3,2016
"Troy Rike","Wake Forest","So",0.0852443,0.6,2016
"Trevon Woods","LIU Brooklyn","So",-0.949774,14.4,2016
"Kodi Justice","Arizona St.","So",1.54596,61.4,2016
"Willie Atwood","Arizona St.","Sr",2.57792,67.1,2016
"Montana Byrd","Chicago St.","So",-0.50992,21.8,2016
"Jawad Adekoya","Chicago St.","Sr",0.361831,29.7,2016
"Leo Svete","IUPUI","So",0.179632,2.9,2016
"Montigo Alford","Boise St.","Sr",0.119657,31.3,2016
"Chandler Hutchison","Boise St.","So",1.29856,47.2,2016
"David Wacker","Boise St.","So",1.4807,4.3,2016
"Nick Masterson","Kennesaw St.","So",-1.00207,54.8,2016
"Dan Kingma","Washington","So",-0.168832,2.2,2016
"Dusty Hannahs","Arkansas","Jr",3.62068,66.4,2016
"Jabril Durham","Arkansas","Sr",1.80672,68.2,2016
"Aaron Williams","Western Carolina","So",-0.390267,0.1,2016
"Ashley Williams","Western Carolina","So",0.0187605,7.1,2016
"Joel Berry II","North Carolina","So",4.31541,76.8,2016
"Theo Pinson","North Carolina","So",1.53563,46.7,2016
"Anton Beard","Arkansas","So",0.925786,36.9,2016
"Evan Bailey","College of Charleston","So",0.460053,54.3,2016
"Tonny Trocha-Morelos","Texas A&M","So",1.76988,42.9,2016
"Angel Delgado","Seton Hall","So",2.25135,75.2,2016
"Ojai Black","Texas St.","Jr",0.645015,79.7,2016
"Hunter Ware","Bryant","So",0.340344,78.1,2016
"Zach Johnson","Florida Gulf Coast","Fr",1.14988,66,2016
"Earl Watson","Rhode Island","Sr",1.61922,47.5,2016
"Duncan Robinson","Michigan","So",3.8306,73,2016
"DeAndre Barber","High Point","So",-0.053223,7.1,2016
"K.J. James","High Point","So",-0.270954,0.9,2016
"D.J. Wilson","Michigan","Fr",0.479355,9.6,2016
"Austin White","High Point","So",0.636781,36.1,2016
"Brett Prahl","Milwaukee","So",0.235863,8.2,2016
"Deontae Hawkins","Illinois St.","So",1.85552,62.2,2016
"Joe Schwartz","Texas","So",-0.0630943,0.2,2016
"Majok Deng","Louisiana Monroe","Sr",3.6496,81.7,2016
"Solomon Poole","Florida Atlantic","Sr",-0.217048,43.1,2016
"Coye Simmons","Georgia Southern","So",0.05912,38.2,2016
"Aubrey McRae","Georgia Southern","Fr",0.0177763,1.7,2016
"Jock Landale","Saint Mary's","So",2.04314,36.4,2016
"CJ Siples","Air Force","So",1.32602,55.8,2016
"Ryan Majerle","Grand Canyon","Sr",1.31524,39.4,2016
"Jeffrey Carroll","Oklahoma St.","So",1.20465,57.5,2016
"Jamaal Samuel","Louisiana Monroe","Sr",1.10785,63.7,2016
"Spenser Dalton","North Carolina","Sr",-0.21929,1.3,2016
"Robert Boezeman","UC Riverside","So",-0.282387,24.4,2016
"Matt Dahlen","Oregon St.","So",-0.129616,0.6,2016
"Antwoine Anderson","Fordham","So",0.888056,55.2,2016
"Sean O'Brien","Colgate","So",2.5815,68.9,2016
"Matt Staubi","Loyola MD","So",0.103748,10.5,2016
"Jamie Batish","Western Illinois","Sr",-0.614233,19.2,2016
"Miles Reynolds","Saint Louis","So",1.45812,46,2016
"Aaron Hines","Saint Louis","Jr",-0.469709,30.5,2016
"Kaven Bernard","Jackson St.","Sr",0.583361,34.9,2016
"Marcus Bartley","Saint Louis","So",0.514142,36.2,2016
"Davell Roby","Saint Louis","So",0.560821,49.1,2016
"Milik Yarbrough","Saint Louis","So",0.490099,40.1,2016
"Gaston Diedhiou","Minnesota","So",-0.280491,10.4,2016
"Yettra Specks","Jackson St.","Jr",0.248978,74.4,2016
"Michael Finke","Illinois","Fr",1.64117,48.1,2016
"Leron Black","Illinois","So",0.386411,7.2,2016
"A.J. John","Pepperdine","So",-0.818807,27.6,2016
"Jordan Robertson","Colgate","So",0.54317,35.8,2016
"Zach Buscher","Hawaii","Fr",0.129746,2.6,2016
"Jack Anton","Elon","So",0.0464251,21.2,2016
"Bennett Koch","Northern Iowa","So",1.31256,46.3,2016
"Jalen Morgan","Western Illinois","Fr",-0.0342602,22,2016
"Joshu'a Warren","Maryland Eastern Shore","Jr",-0.686286,7.4,2016
"Darrell Davis","Dayton","So",0.0138462,47.3,2016
"Drake Lamont","Western Michigan","So",1.66114,58.3,2016
"D.J. Foreman","Rutgers","So",0.240745,65.1,2016
"Tyree Chambers","Providence","So",-0.216292,1.7,2016
"Micah Seaborn","Monmouth","So",2.03233,68.7,2016
"Carlos Morris","Minnesota","Sr",0.713817,48.8,2016
"Nate Mason","Minnesota","So",2.71895,70.8,2016
"Bakary Konate","Minnesota","So",0.476268,53,2016
"Spencer Nicolds","Idaho St.","So",-0.780533,0.2,2016
"Novak Topalovic","Idaho St.","So",-0.332721,34.7,2016
"Geno Luzcando","Idaho St.","So",1.53407,77.8,2016
"Marcanvis Hymon","Mississippi","So",1.56805,43.8,2016
"Justin Lobell","Southeastern Louisiana","So",0.272642,0.1,2016
"Paul Rowley","William & Mary","Fr",0.278748,0.9,2016
"Ibrahima Diallo","Rutgers","Fr",-0.647226,15.9,2016
"Bryce Dulin","Navy","So",-0.387787,23.7,2016
"Tom Lacey","Navy","So",0.116398,42.9,2016
"Jace Hogan","Navy","So",1.23407,54.9,2016
"Nick Powell","UNC Wilmington","So",-0.132826,1,2016
"Jordon Talley","UNC Wilmington","So",1.84687,61.8,2016
"Chris Egi","Harvard","So",-0.996848,23.7,2016
"Ben Richardson","Loyola Chicago","So",0.93997,58.9,2016
"Emmanuel Ezechinonso","Tulsa","Sr",-0.819634,1.2,2016
"Eric Fanning","Boston University","Jr",2.43732,53,2016
"Andre Chatfield","Harvard","So",-0.0598435,13.3,2016
"Will Goff","Boston University","So",0.974843,7.3,2016
"Eric Johnson","Boston University","So",0.327241,26.9,2016
"Nick Havener","Boston University","So",0.505867,51.2,2016
"Thomas Welsh","UCLA","So",3.79575,64.2,2016
"Deng Leek","Southern Illinois","Sr",0.12024,4.4,2016
"Matthew Jiles","New Orleans","So",-0.338906,4.1,2016
"Miguel Dicent","Morehead St.","So",1.34381,39.3,2016
"Anthony Elechi","Morehead St.","Sr",1.82705,47.5,2016
"Charlendez Brooks","Western Carolina","So",-0.403809,5.2,2016
"D'Shon Taylor","Norfolk St.","Sr",2.47177,69.8,2016
"Zach Yoshor","Harvard","So",0.40482,1.2,2016
"Matthew Fisher-Davis","Vanderbilt","So",2.77689,65.9,2016
"Wade Baldwin IV","Vanderbilt","So",3.77764,75.3,2016
"Trey Kell","San Diego St.","So",2.39742,73,2016
"Jordan Jones","Kennesaw St.","So",-0.382546,47.6,2016
"Antino Jackson","Akron","So",1.77306,71.6,2016
"Justin Jackson","North Carolina","So",3.83676,70.9,2016
"Matt Van Scyoc","Indiana St.","Jr",0.270083,54.3,2016
"Laquarious Paige","Indiana St.","Fr",-0.877103,15.5,2016
"Grant Prusator","Indiana St.","Jr",-0.0254107,8.6,2016
"Brandon Murphy","Indiana St.","So",0.569231,41,2016
"Kalen Alexander","Indiana St.","Jr",-0.780533,0.5,2016
"Javis Howard","Charleston Southern","So",0.344516,62.6,2016
"Yante Maten","Georgia","So",3.4974,74.5,2016
"Nik Biberaj","Old Dominion","Sr",0.806394,46.1,2016
"Earl Peterson","Loyola Chicago","Sr",1.17867,66,2016
"Jordan Butler","Norfolk St.","So",1.55104,65.6,2016
"Justin Coleman","North Carolina","Sr",-0.100196,1.1,2016
"Kevin Ndahiro","Stetson","Fr",-1.01583,3.8,2016
"Luke Doyle","Stetson","So",1.16077,60.2,2016
"John Eck","College of Charleston","So",-0.331122,0.2,2016
"Jordan Giddings","Prairie View A&M","Jr",0.0201081,33.3,2016
"David Haus","Duquesne","So",0.386565,1,2016
"Temidayo Yussuf","Long Beach St.","So",1.36593,0.2,2016
"Marcus Graves","Sacramento St.","So",1.29901,87,2016
"Jeff Thomas","Georgia St.","Fr",0.987059,40.3,2016
"Devonte Boykins","Georgia Southern","So",0.165961,58.7,2016
"Jalen Brown","Georgia St.","Sr",-0.289636,1.8,2016
"Jordan Session","Georgia St.","So",-0.330023,21.3,2016
"Malik Nichols","Hofstra","Sr",0.60869,25.4,2016
"Rokas Gustys","Hofstra","So",3.19048,74.6,2016
"Andre Walker","Hofstra","So",-0.322272,8.7,2016
"Brendan Leonard","Air Force","So",-0.0175038,0.7,2016
"Ryan Manning","Air Force","So",0.421715,8.5,2016
"Frank Toohey","Air Force","So",1.37948,28.3,2016
"Dezmond James","Air Force","So",-0.662744,30.4,2016
"Jacob Van","Air Force","So",0.926899,30.4,2016
"Trevor Lyons","Air Force","So",1.40744,53.2,2016
"Eric McClellan","Gonzaga","Sr",2.42719,67.6,2016
"Austin Sparks","South Dakota","So",-0.0201612,12.2,2016
"Devon Begley","Northeastern","So",-0.596861,26.5,2016
"Daxter Miles Jr.","West Virginia","So",1.95894,56.5,2016
"Tim Branin II","College of Charleston","So",0.0496467,0.1,2016
"Mikal Bridges","Villanova","Fr",2.69628,50.7,2016
"Shonn Miller","Connecticut","Sr",3.90398,63.4,2016
"Greg Bowman","Washington","So",0.335492,1.2,2016
"Juan Aparicio","Texas A&M","Sr",-0.115979,1.5,2016
"Mike Aaman","Wagner","Sr",0.835689,47.6,2016
"Ishmail Wainright","Baylor","Jr",2.25323,61.5,2016
"Austin Cox","Arkansas Pine Bluff","So",-0.226774,20.8,2016
"Shayok Shayok","UMKC","Sr",0.939977,52.5,2016
"Devin Robinson","Florida","So",2.45173,57.6,2016
"Paul Jorgensen","George Washington","So",0.816449,38.9,2016
"Lance Tejada","East Carolina","So",0.124512,35.5,2016
"Grant Bryant","East Carolina","So",0.242745,7,2016
"Kanu Aja","East Carolina","Sr",-0.0897689,30.4,2016
"B.J. Tyson","East Carolina","So",2.17253,82.1,2016
"Jalen Manumaleuga","Jackson St.","Fr",-0.400272,0.5,2016
"Jimmy Merrill","Siena","Jr",0.219192,0.9,2016
"Jalyn Pennie","New Mexico St.","So",0.346376,66.6,2016
"Pascal Siakam","New Mexico St.","So",4.34063,87,2016
"Patrick Cole","North Carolina Central","Jr",1.55146,58.4,2016
"Braxton Huggins","New Mexico St.","So",0.646681,33.2,2016
"Matt Taylor","New Mexico St.","So",-0.904919,63.5,2016
"Luke Norman","Eastern Illinois","Sr",-0.338384,16.5,2016
"Sean Sellers","Ball St.","So",1.32698,42,2016
"Duke Douglas","Denver","So",0.400674,23.1,2016
"Savonte Frazier","Tennessee Tech","Fr",0.509473,7.4,2016
"Greg Tarca","Quinnipiac","So",-0.000741413,0.1,2016
"Mason Schoen","Kansas St.","So",-0.136443,0.8,2016
"Perrin Buford","Middle Tennessee","So",2.06332,72.9,2016
"Phil Cofer","Florida St.","So",0.790451,9.7,2016
"Ash Yacoubou","Saint Louis","Sr",0.691562,74.6,2016
"Devon Baulkman","Tennessee","Sr",2.05361,68.6,2016
"James Whitaker","North Carolina A&T","So",0.348472,19.5,2016
"Deuce Bello","East Tennessee St.","Sr",0.820266,54.2,2016
"Donte Clark","Massachusetts","So",2.67102,76.5,2016
"Quintin Brewer","Illinois St.","Sr",0.116957,38.3,2016
"Nathan Dodge","Army","So",0.2321,4,2016
"Cameron Gottfried","Siena","So",0.0243566,4.5,2016
"Luke Morrison","Army","So",0.441574,16.3,2016
"Max Livingston","Portland","Sr",0.58444,13.4,2016
"Stephen O'Suji","Houston Baptist","So",-0.883682,8.9,2016
"Jordan Garnett","Northern Kentucky","So",0.181508,49.3,2016
"Elijah Macon","West Virginia","So",0.66759,32.8,2016
"Jonathan Holton","West Virginia","Sr",3.16679,50.8,2016
"Malcolm Drumwright","Jacksonville St.","So",1.73432,62.3,2016
"Goodluck Okonoboh","UNLV","So",-0.727842,4.2,2016
"Patrick McCaw","UNLV","So",3.23443,83.4,2016
"Dwayne Morgan","UNLV","So",-0.0722152,38.4,2016
"Jordan Cornish","UNLV","So",-0.148032,52.8,2016
"Garrett Mayleben","Bowling Green","So",-0.91187,6,2016
"Alec Wulff","UCLA","So",0.96433,0.5,2016
"Calvin Hoffman","Liberty","So",-0.658483,3.4,2016
"John Ross Glover","Lehigh","Sr",-0.129621,17,2016
"Brandon Nazione","Eastern Michigan","Sr",2.05045,68.6,2016
"Tim Bond","Eastern Michigan","So",0.960468,78.9,2016
"Ethan Alvano","Eastern Michigan","So",-0.287884,10.1,2016
"Noah Knight","UMKC","So",1.92103,3,2016
"Jonathan Williams","VCU","So",0.463847,31.4,2016
"Darreon Reddick","Tennessee St.","So",-0.854292,57.4,2016
"Demontez Loman","Tennessee St.","Sr",0.515292,58.5,2016
"Xavier Richards","Tennessee St.","Sr",0.772728,37,2016
"Jared Nickens","Maryland","So",1.14629,48.7,2016
"Bik Gill","Ball St.","Sr",-0.176648,0.9,2016
"Melo Trimble","Maryland","So",4.19128,82.8,2016
"Jacob Lawson","Appalachian St.","Sr",0.908095,38.6,2016
"Bobby Ahearn","Binghamton","So",0.0945814,39.2,2016
"Dusan Perovic","Binghamton","So",-0.411405,40,2016
"Romello Walker","Binghamton","So",-1.1635,10.5,2016
"Jordan McRae","Binghamton","So",0.00222473,0.8,2016
"Willie Rodriguez","Binghamton","So",1.64586,78.4,2016
"Gabe Taylor","Portland","So",0.920013,52.2,2016
"Christian Sanders","Stanford","Sr",0.0359001,48.4,2016
"Eric Thompson","Pacific","Sr",2.07692,21.3,2016
"Jared Sam","Southern","So",1.83375,67.7,2016
"Gary Payton II","Oregon St.","Sr",4.46654,86,2016
"James Herrick","Sacramento St.","So",-0.555133,4.4,2016
"Giddy Potts","Middle Tennessee","So",3.50987,59.4,2016
"Francis Kiapway","Ball St.","So",1.17958,66.5,2016
"Marcus Roper","Tennessee St.","Sr",1.49719,45.9,2016
"Tyler Jenkins","Lehigh","So",-0.286328,20.9,2016
"Jonah Bolden","UCLA","So",0.877573,51.9,2016
"Muhammad-Ali Abdur-Rahkman","Michigan","So",2.46663,70.2,2016
"Mason Stuteville","Sacramento St.","So",-0.0401911,5.5,2016
"Cameron Pappas","Charlotte","Sr",0.15132,4.8,2016
"Mike Hughes","Georgia Southern","So",2.53253,74.1,2016
"Michael Mache","Marquette","Sr",0.00761183,0.7,2016
"Ryan Burton","Indiana","Sr",0.495596,5.5,2016
"Shawn O'Connell","Georgia Southern","Fr",0.793004,35,2016
"Ahmad Thomas","UNC Asheville","So",1.23793,71.2,2016
"Raekwon Miller","UNC Asheville","So",0.64881,14.8,2016
"Jake Allsmiller","Georgia Southern","So",0.888287,67.4,2016
"Alec Wnuk","UNC Asheville","So",-0.126621,6,2016
"Kevin Vannatta","UNC Asheville","So",2.54846,86.4,2016
"Marius McAllister","North Carolina Central","So",0.173637,2.7,2016
"Dillon Brooks","Oregon","So",4.5232,82.3,2016
"Nick Reese","North Carolina A&T","So",-0.439659,17.3,2016
"Emmett Naar","Saint Mary's","So",4.90502,93.5,2016
"Christian Terrell","Florida Gulf Coast","So",2.09486,73.4,2016
"Demetris Morant","Florida Gulf Coast","Jr",0.321001,32,2016
"Paris Burns","Illinois Chicago","Sr",-0.970224,32.7,2016
"Tai Odiase","Illinois Chicago","So",0.554714,68,2016
"James Demery","Saint Joseph's","So",1.74142,53.9,2016
"Kyle Thompson","Saint Joseph's","So",-0.0869178,0.7,2016
"DaRohn Scott","Central Michigan","So",0.408871,28.3,2016
"Luke Meyer","Central Michigan","So",2.21901,53.9,2016
"Angelo Chol","San Diego St.","Sr",0.503933,31.6,2016
"Zylan Cheatham","San Diego St.","Fr",1.37525,51,2016
"Malik Pope","San Diego St.","So",0.919321,52.7,2016
"J.J. Thompson","UT Rio Grande Valley","Sr",0.371474,73.8,2016
"Nick Banyard","Illinois St.","Jr",0.10797,49.2,2016
"Reginald Johnson","Hampton","Sr",2.0641,88.1,2016
"John Carroll","Hartford","So",1.43778,9.4,2016
"Karonn Davis","Niagara","So",-0.443007,44.1,2016
"Justin David","South Florida","So",-0.252551,0.2,2016
"Ruben Guerrero","South Florida","So",1.78447,57.7,2016
"Nehemias Morillo","South Florida","Sr",0.582667,68.6,2016
"Justin Gray","Texas Tech","So",2.90985,56.4,2016
"Kyle Castlin","Columbia","So",0.517428,37.2,2016
"Nate Hickman","Columbia","So",0.20248,23.2,2016
"Ivo Basor","San Jose St.","Sr",0.168444,3.8,2016
"Jeremie Tyler","Ball St.","So",1.05985,56,2016
"Devin Watson","San Francisco","So",3.82791,85.9,2016
"Chase Foster","San Francisco","So",0.463964,43.5,2016
"Justin Stangel","Oregon St.","Sr",-0.327668,0.3,2016
"Ray Bowles","Pacific","So",2.1095,69.1,2016
"Mike Lukashewich","Minnesota","So",0.855839,2.1,2016
"Tanner Leissner","New Hampshire","So",2.04736,74.2,2016
"Shawn Prudhomme","Southern","Jr",1.47577,48.8,2016
"Jimmy Paige","Siena","So",-0.448606,1.6,2016
"Cameron Johnson","College of Charleston","So",1.53747,82.6,2016
"Lance Richard","Louisiana Monroe","So",0.0479169,1.2,2016
"A.J. Lapray","Pepperdine","So",0.135301,13.6,2016
"Nick Harris","College of Charleston","Fr",0.553265,47.4,2016
"Jonathan Hood","Eastern Kentucky","Sr",0.953022,5,2016
"Kavon Waller","Delaware St.","So",-0.177446,42.6,2016
"Paul Jackson","Eastern Kentucky","So",1.42913,65.8,2016
"Dewayne Russell","Grand Canyon","Sr",1.27748,77.1,2016
"Osahen Iduwe","Georgia","So",-0.0738396,3.9,2016
"Riley Norris","Alabama","So",1.2636,69.9,2016
"Duol Mayot","South Dakota","Sr",-0.453259,6.4,2016
"Lester Medford","Baylor","Sr",3.31872,81.3,2016
"Jeremiah Davis","Ball St.","Sr",0.313224,26.3,2016
"Paul Friendshuh","Richmond","Fr",0.0300606,2,2016
"Jalen Sanders","Appalachian St.","So",0.0273811,0.1,2016
"Brady Ellingson","Iowa","Fr",0.501044,18.6,2016
"Yevgen Sakhniuk","La Salle","So",0.63387,19.8,2016
"Cleon Roberts","La Salle","Jr",1.99508,92.4,2016
"Tony Washington","La Salle","So",1.49218,62.7,2016
"Jordan Price","La Salle","Jr",2.94469,95.1,2016
"Blaise Mbargorba","Boston University","Jr",0.315622,35.1,2016
"Zach Haney","Boise St.","So",0.465862,19.3,2016
"Byron Hawkins","Towson","So",2.88947,70.6,2016
"Aaron Brennan","IUPUI","So",-0.0679141,44.4,2016
"Eddie Keith II","Towson","So",0.325638,54.2,2016
"Mike Morsell","Towson","So",1.97503,76.5,2016
"Jordan McNeil","Towson","Fr",-0.104184,23.8,2016
"Duran Porter","Abilene Christian","Sr",0.911115,50.9,2016
"Drake Green","Abilene Christian","So",-0.999155,22.1,2016
"Basil Thompson","St. Francis PA","So",0.321838,39.5,2016
"D'Marques Tyson","Portland","So",2.21414,50.2,2016
"Wally Ellenson","Marquette","Jr",0.268903,19,2016
"Enoch Hood","North Carolina Central","Sr",0.643048,29.2,2016
"Christian Wilson","UTSA","So",1.98994,59.9,2016
"Gabe McCray","South Carolina St.","Sr",1.57793,62.7,2016
"James Ringholt","UTSA","So",-0.0470346,23.1,2016
"Isaac Copeland","Georgetown","So",2.37612,79.2,2016
"Brian Bridgewater","LSU","Jr",0.0471099,11.4,2016
"Chris Cokley","UAB","So",2.87956,54.6,2016
"Scott Plaisance","Louisiana Lafayette","Fr",0.164864,2.7,2016
"Trevin Woods","LIU Brooklyn","So",-0.526482,38.6,2016
"Tom Rivard","Colgate","So",1.46616,60.8,2016
"Martin Hermannsson","LIU Brooklyn","So",3.14272,89.6,2016
"J.C. Kennedy","Weber St.","So",-0.390267,0.2,2016
"Haboubacar Mutombo","Western Carolina","So",1.13208,37.2,2016
"Austin Torres","Notre Dame","Jr",0.200624,8.3,2016
"Reed Tellinghuisen","South Dakota St.","So",1.59269,76.1,2016
"Zach McCormick","Miami OH","So",-0.455444,19.9,2016
"Sam Logwood","New Mexico","So",0.543045,65.1,2016
"Grayson Allen","Duke","So",6.54979,90.8,2016
"Zach Young","Nicholls St.","So",-0.438156,2.3,2016
"Quinton Thomas","Nicholls St.","So",-0.0151751,25.3,2016
"Justin Strings","Sacramento St.","So",3.07837,80.3,2016
"Elijah Brown","New Mexico","So",4.5513,83.8,2016
"Wyatt Lohaus","Northern Iowa","So",-0.201438,45.5,2016
"Dan Kimasa","UT Rio Grande Valley","So",0.809985,64.5,2016
"Dontavious Sears","Lamar","Sr",0.531894,33.2,2016
"Mike Auger","Penn","So",0.148876,9.2,2016
"Kevin Booze","Lamar","So",1.05038,52.1,2016
"Darnell Foreman","Penn","So",0.271723,46.1,2016
"John Konchar","IPFW","Fr",4.52385,89.6,2016
"Jack Biebel","Saint Mary's","Jr",0.182299,4.8,2016
"Paul Jesperson","Northern Iowa","Sr",2.4188,75.1,2016
"Corbin Kaufusi","BYU","So",1.01104,39.2,2016
"Jamin Lackey","North Carolina A&T","So",-0.365956,12.7,2016
"Janeil Jenkins","Presbyterian","Sr",1.17516,30,2016
"Kyle Broekhuis","Air Force","Jr",-0.234472,37.8,2016
"Sami Eleraky","Pacific","Jr",-0.232933,14.5,2016
"Joe Furstinger","New Mexico","So",-0.533012,26.2,2016
"Jacob Lampkin","Pacific","So",0.535126,53.1,2016
"Alec Kobre","Pacific","Sr",3.63172,55.2,2016
"James Webb III","Boise St.","Jr",3.38079,75,2016
"Ilias Theodorou","Pacific","So",0.596596,30.8,2016
"Jacob Ivory","Middle Tennessee","So",0.399693,18,2016
"Jakob Stenhede","UMBC","So",-0.255405,6.4,2016
"Emmanuel Ndumanya","Santa Clara","So",-0.438612,32.4,2016
"Jarvis Pugh","Santa Clara","So",-0.363837,17.6,2016
"Ben Lammers","Georgia Tech","So",1.70098,37,2016
"Andre Frederick","Robert Morris","So",-0.679908,28.1,2016
"Tadric Jackson","Georgia Tech","So",0.772935,34.3,2016
"Jeremy Verhagen","Northern Colorado","So",0.376035,50.5,2016
"Michael Kessens","Alabama","Jr",0.879104,41.1,2016
"Matt Farrell","Notre Dame","So",0.853188,25.9,2016
"Austin Luke","Belmont","So",0.757546,68.9,2016
"Burton Sampson","Belmont","So",-0.342143,7.6,2016
"Josh Lester","Belmont","So",0.0724995,2.5,2016
"James Milliken","Creighton","Sr",2.27085,65.8,2016
"Gavin Skelly","Northwestern","So",0.866515,28.7,2016
"Bryant McIntosh","Northwestern","So",3.70953,87.5,2016
"Tim Priller","Indiana","So",0.0829769,1.2,2016
"Alex Larsson","UC Riverside","So",-0.24481,52,2016
"Jeremy Lieberman","Wyoming","So",-0.189464,51.9,2016
"Leon Tolksdorf","American","Jr",0.0171746,17.6,2016
"Darian Anderson","Fairleigh Dickinson","So",1.5158,82.2,2016
"Gabe Brown","American","So",0.0302021,1.4,2016
"Reid Travis","Stanford","So",2.10502,22.4,2016
"Jake White","Nebraska Omaha","Sr",3.50049,65.7,2016
"Artem Tavakalyan","Delaware St.","So",-0.522163,24.3,2016
"Todd Hughes","Delaware St.","So",-0.505607,35.4,2016
"Jay DeHaan","Northern Illinois","So",-0.111071,0.3,2016
"Chuks Iroegbu","Northern Illinois","Sr",1.35578,40.9,2016
"Ja'Quan Newton","Miami FL","So",2.403,50,2016
"Marquis Nelson","Nicholls St.","So",-0.59338,5.4,2016
"Shea Jones","Jacksonville","Jr",-0.426114,1.8,2016
"Ben Wilson","Idaho St.","Sr",0.127777,77.9,2016
"Chris Stowell","Miami FL","So",-0.515079,0.9,2016
"Michael Saxton","Florida St.","Sr",0.334334,2.2,2016
"Sidney Umude","Youngstown St.","So",0.331789,34.9,2016
"Jared Terrell","Rhode Island","So",2.30691,87.8,2016
"Nicholas Baer","Iowa","Fr",1.62425,35.9,2016
"Donte Thomas","Bradley","So",0.90147,59.4,2016
"Xavier Rathan-Mayes","Florida St.","So",2.46852,70.9,2016
"Johnnie Shuler","La Salle","So",0.547002,89.8,2016
"Torrance Rowe","Tennessee Tech","Sr",3.60493,91.6,2016
"Dontavious Smith","UMass Lowell","Fr",-0.325783,22.7,2016
"Nolan Cressler","Vanderbilt","Jr",0.746134,27.8,2016
"David Bloom","Texas A&M Corpus Chris","So",-0.3281,0.3,2016
"Viktor Juricek","Texas A&M Corpus Chris","Sr",-0.121881,14.4,2016
"George Brammeier","Lipscomb","So",0.919665,42.9,2016
"Peter Jurkin","East Tennessee St.","Jr",0.690633,30.3,2016
"Julian DeBose","Florida Gulf Coast","Sr",0.265873,68.2,2016
"Austin Gillmann","Saint Louis","So",-0.011658,21.7,2016
"Zach Smith","Texas Tech","So",2.72162,80.7,2016
"Keenan Evans","Texas Tech","So",2.08546,61.9,2016
"Devaugntah Williams","Texas Tech","Sr",2.12032,64.6,2016
"Jalen Little","Abilene Christian","Sr",0.444601,60.8,2016
"Isaiah Tripp","Abilene Christian","So",0.577792,24.9,2016
"Lewis Sullivan","UAB","So",0.989532,30.1,2016
"Shane Henry","Virginia Tech","Sr",-0.157403,20,2016
"Ryan Kemrite","Liberty","So",0.876528,72.1,2016
"Rashann London","Drexel","So",-0.186353,74.3,2016
"Tyshawn Myles","Drexel","So",-0.228022,16,2016
"Osborn Blount","North Florida","So",-0.140061,2.9,2016
"Chris Wray","Mount St. Mary's","So",0.702531,39.5,2016
"Chris Manning","Mount St. Mary's","Fr",-0.375322,1.9,2016
"Amar Stukes","La Salle","So",-0.500161,77.8,2016
"Tra Holder","Arizona St.","So",2.74757,78.8,2016
"Cameron Liss","Illinois","So",-0.0195469,0.7,2016
"Carlton Lowe","Grambling St.","Jr",0.380946,15,2016
"Ore Arogundade","Drake","So",0.343295,58.8,2016
"Quentin Snider","Louisville","So",2.79021,69.4,2016
"Jaylen Johnson","Louisville","So",1.13915,43.6,2016
"C.J. Rivers","Drake","So",0.184582,26.2,2016
"Matz Stockman","Louisville","So",0.688789,11.5,2016
"Anas Mahmoud","Louisville","So",0.209571,23.2,2016
"Ernie Duncan","Vermont","Fr",2.16311,62.6,2016
"Evan Singletary","Albany","Sr",1.61715,82.9,2016
"Ronnie Harrell Jr.","Creighton","Fr",0.406256,21.1,2016
"Cole Huff","Creighton","Jr",2.38115,55.5,2016
"Conrad Stephens","Robert Morris","Jr",0.090016,11.8,2016
"Jontrell Walker","Incarnate Word","So",1.36565,54.3,2016
"Kyle Reid","Eastern Washington","Sr",0.228943,9.9,2016
"Cody Benzel","Eastern Washington","Fr",0.330892,13.5,2016
"Bogdan Bliznyuk","Eastern Washington","So",2.00419,83.2,2016
"Shawn Simmons","Penn","So",-0.163761,0.5,2016
"Derrick Brooks","Wofford","So",-0.458364,28.9,2016
"Michal Cekovsky","Maryland","So",-0.028551,16.5,2016
"Joaquin Pistokache","UT Rio Grande Valley","Jr",-0.293608,1.4,2016
"Klint Carlson","Northern Iowa","So",1.70642,50.3,2016
"Tre' Bryant","South Florida","Jr",-0.492376,1.3,2016
"Cameron Neysmith","Kennesaw St.","So",-0.221036,0.1,2016
"Cameron Morse","Youngstown St.","So",4.15264,78.6,2016
"Dorian Pickens","Stanford","So",3.33757,73.2,2016
