"player","team","yr","trank_ppg","mins_pct","year"
"Thomas Welsh","UCLA","Fr",0.848691,39,2015
"Deng Leek","Southern Illinois","Jr",0.396458,4,2015
"Matthew Jiles","New Orleans","Fr",-0.0824856,1.4,2015
"Miguel Dicent","Morehead St.","Fr",-0.241995,33.5,2015
"Anthony Elechi","Morehead St.","Jr",0.154088,23.2,2015
"Charlendez Brooks","Western Carolina","Fr",-0.368228,11.3,2015
"D'Shon Taylor","Norfolk St.","Jr",2.12717,79.2,2015
"Shelton Mitchell","Vanderbilt","Fr",0.358858,42.8,2015
"Zach Yoshor","Harvard","Fr",-0.499489,0.9,2015
"Matthew Fisher-Davis","Vanderbilt","Fr",1.44107,54.4,2015
"Wade Baldwin IV","Vanderbilt","Fr",3.18573,71.7,2015
"Kerwin Smith","Grand Canyon","Fr",-0.643567,31.7,2015
"Trey Kell","San Diego St.","Fr",0.485818,48.9,2015
"Andris Misters","Jacksonville","Jr",1.36042,70,2015
"Jordan Jones","Kennesaw St.","So",-0.257812,16.2,2015
"Antino Jackson","Akron","Fr",0.469042,42.6,2015
"LJ Livingston","Miami OH","Jr",1.10684,34.2,2015
"Justin Jackson","North Carolina","Fr",3.0441,67.4,2015
"Opeyemi Olomo","St. Bonaventure","Sr",0.0956338,0.1,2015
"Laquarious Paige","Indiana St.","Fr",-2.58802,3.3,2015
"Grant Prusator","Indiana St.","So",0.609543,18.4,2015
"Tre' Bennett","Indiana St.","Jr",1.35138,54,2015
"Brandon Murphy","Indiana St.","Fr",-0.447087,10,2015
"Kalen Alexander","Indiana St.","So",0.215562,0.6,2015
"Javis Howard","Charleston Southern","Fr",-0.0723493,12.2,2015
"Jonathan Arledge","Old Dominion","Sr",1.20989,49.9,2015
"Yante Maten","Georgia","Fr",0.653827,43.1,2015
"Jantzen Colie Raymond","Charleston Southern","Fr",-0.616442,0.7,2015
"Nik Biberaj","Old Dominion","Jr",0.309025,16.7,2015
"Javonte Douglas","Old Dominion","Jr",0.460064,18.1,2015
"Earl Peterson","Loyola Chicago","Jr",1.69185,63.6,2015
"Wayne Sparow","UMBC","Sr",0.653777,53.6,2015
"Jordan Butler","Norfolk St.","Fr",-0.59325,30.7,2015
"Justin Coleman","North Carolina","Jr",-0.250277,1.2,2015
"Sasha Seymore","North Carolina","Sr",0.109014,0.7,2015
"Corey Mendez","Stetson","Fr",-1.76839,4.9,2015
"Jonathan Joseph","Stetson","Fr",-0.645642,15.5,2015
"Wyatt Sikora","Stetson","Fr",-0.162515,28.5,2015
"Marco Banegas-Flores","UMass Lowell","Sr",-0.190297,64,2015
"Shadell Millinghaus","Southern Miss","So",1.02682,25.6,2015
"David Haus","Duquesne","Fr",0.225304,2,2015
"Temidayo Yussuf","Long Beach St.","Fr",0.224288,33,2015
"Marcus Graves","Sacramento St.","Fr",-0.227458,3.5,2015
"Alijah Bennett","Kennesaw St.","N/A",-0.358158,5.2,2015
"Devonte Boykins","Georgia Southern","Fr",-0.266851,8.8,2015
"Jalen Brown","Georgia St.","Jr",-0.079563,16.6,2015
"Jordan Session","Georgia St.","Fr",0.287418,14.3,2015
"Malik Nichols","Hofstra","Jr",0.666447,42.2,2015
"Rokus Gustys","Hofstra","Fr",0.897527,32.6,2015
"Andre Walker","Hofstra","Fr",-0.363777,11.8,2015
"Brendan Leonard","Air Force","Fr",-0.734208,0.2,2015
"Ryan Manning","Air Force","Fr",-0.0359368,17.2,2015
"Frank Toohey","Air Force","Fr",0.0520206,1,2015
"Dezmond James","Air Force","Fr",-0.573475,1.4,2015
"Jake Lutes","Air Force","Fr",0.219948,0.5,2015
"Jacob Van","Air Force","Fr",-0.0507711,1,2015
"Trevor Lyons","Air Force","Fr",1.63259,71.2,2015
"Myles Turner","Texas","Fr",2.44078,54.9,2015
"Eric McClellan","Gonzaga","Jr",0.544069,9.8,2015
"Austin Sparks","South Dakota","Fr",-0.0707615,12.8,2015
"Austin Hatch","Michigan","Fr",-0.0329992,0.3,2015
"Devon Begley","Northeastern","Fr",-0.158588,31.7,2015
"Daxter Miles Jr.","West Virginia","Fr",1.66682,50.9,2015
"Tim Branin II","College of Charleston","Fr",0.00934004,0.1,2015
"Shonn Miller","Cornell","Sr",2.58615,78.4,2015
"Greg Bowman","Washington","Fr",0.244147,0.9,2015
"Juan Aparicio","Texas A&M","Jr",-0.255836,0.2,2015
"Mike Aaman","Wagner","Jr",1.36228,33.4,2015
"Ishmail Wainright","Baylor","So",0.312718,20.7,2015
"Austin Cox","Arkansas Pine Bluff","Fr",-0.115021,4.8,2015
"Shayok Shayok","UMKC","Jr",0.207552,14.5,2015
"Devin Robinson","Florida","Fr",0.965217,47.2,2015
"Jon Horford","Florida","Sr",1.94827,46.7,2015
"Kevin Franceschi","UMKC","Jr",-0.196538,14.4,2015
"Ricardo Hill, Jr.","Akron","So",-0.24891,1,2015
"Paul Jorgensen","George Washington","Fr",0.331758,25.2,2015
"Lance Tejada","East Carolina","Fr",0.0763537,33.8,2015
"Grant Bryant","East Carolina","Fr",-0.105989,0.1,2015
"Terry Whisnant","East Carolina","Jr",2.36457,77.8,2015
"Kanu Aja","East Carolina","Jr",-0.143048,17.3,2015
"B.J. Tyson","East Carolina","Fr",2.22136,60.7,2015
"Dominique Street","Jackson St.","Fr",-0.553722,11.8,2015
"Pierre Crawford","Jackson St.","Sr",-0.279683,9.5,2015
"Jimmy Merrill","Siena","So",0.300084,1.2,2015
"Jalyn Pennie","New Mexico St.","Fr",-0.247069,15.1,2015
"Pascal Siakam","New Mexico St.","Fr",3.00683,77.3,2015
"Patrick Cole","Siena","So",1.16994,9.8,2015
"Braxton Huggins","New Mexico St.","Fr",0.219496,15.3,2015
"Matt Taylor","New Mexico St.","Fr",-0.200808,14.8,2015
"Alex Wolf","Dartmouth","Fr",0.0147558,0.3,2015
"Luke Norman","Eastern Illinois","Jr",0.44237,17.1,2015
"Sean Sellers","Ball St.","Fr",2.19236,72.9,2015
"Randall Smith","Jacksonville St.","Fr",-0.250035,6.5,2015
"Duke Douglas","Denver","Fr",-0.546872,19.8,2015
"Terry Larrier","VCU","Fr",0.75791,45.2,2015
"Greg Tarca","Quinnipiac","Fr",-0.0177872,0.4,2015
"Mason Schoen","Kansas St.","Fr",-0.113578,0.7,2015
"Perrin Buford","Middle Tennessee","Jr",1.45929,41.1,2015
"Phil Cofer","Florida St.","Fr",1.08891,55.4,2015
"Ash Yacoubou","Saint Louis","Jr",0.493089,65,2015
"Devon Baulkman","Tennessee","Jr",1.24306,35.6,2015
"James Whitaker","North Carolina A&T","Fr",-0.506679,38.6,2015
"Deuce Bello","Missouri","Sr",-0.861059,19.3,2015
"Donte Clark","Massachusetts","Fr",1.89184,57.5,2015
"Denzel Dulin","Bethune Cookman","Jr",-1.31274,45.3,2015
"Ugo Okam","Bethune Cookman","Sr",-0.466361,8.6,2015
"Jacob Kessler","Army","Fr",-0.184132,0.6,2015
"Quintin Brewer","Bethune Cookman","Jr",0.464814,69,2015
"Jeffon Powell","Bethune Cookman","So",-2.1119,19.1,2015
"Nathan Dodge","Army","Fr",-0.227644,12.5,2015
"Mark Pollack","Army","Fr",-0.541154,3.1,2015
"Luke Morrison","Army","Fr",0.116662,14.7,2015
"Max Livingston","Portland","Jr",0.23209,2.4,2015
"Stephen O'Suji","Houston Baptist","Fr",0.0327081,0.9,2015
"Jordan Garnett","Northern Kentucky","Fr",0.00281047,7.6,2015
"Elijah Macon","West Virginia","Fr",0.40023,30.7,2015
"James Long","West Virginia","So",0.2425,1.5,2015
"Jonathan Holton","West Virginia","Jr",1.68286,53.5,2015
"Andrew Guillory","Southeastern Louisiana","Jr",0.981345,36.3,2015
"Malcolm Drumwright","Jacksonville St.","Fr",0.00202037,53.3,2015
"Goodluck Okonoboh","UNLV","Fr",0.429079,62,2015
"Rashad Vaughn","UNLV","Fr",2.96907,57.3,2015
"Patrick McCaw","UNLV","Fr",1.83189,70.9,2015
"Dwayne Morgan","UNLV","Fr",0.0984436,41.4,2015
"Jordan Cornish","UNLV","Fr",0.955561,37.8,2015
"Cody Doolin","UNLV","Sr",2.15192,78.1,2015
"John Gibson","Alabama","So",0.410481,0.2,2015
"Garrett Mayleben","Bowling Green","Fr",-1.1001,14.5,2015
"Alec Wulff","UCLA","Fr",-0.168036,0.3,2015
"Theo Johnson","Liberty","Jr",0.973148,65.6,2015
"Jordan Dembley","Liberty","Fr",-0.144246,31.5,2015
"James Johnson","Liberty","Sr",-0.773931,43.1,2015
"Calvin Hoffman","Liberty","Fr",-0.0661311,1.5,2015
"Peter Moller","Liberty","Fr",-1.21914,47.2,2015
"John Ross Glover","Lehigh","So",0.306263,2,2015
"Brandon Nazione","Eastern Michigan","Jr",-0.123695,38.2,2015
"Tim Bond","Eastern Michigan","Fr",-0.215069,39.4,2015
"Jerome Hunter","Eastern Michigan","Sr",-0.445155,27.2,2015
"Ethan Alvano","Eastern Michigan","Fr",-0.457173,24.9,2015
"Mike Samuels","Eastern Michigan","Jr",0.066209,26.8,2015
"Christian Mekowulu","Tennessee St.","Fr",-0.147454,54.4,2015
"Edward Simpson Jr.","Middle Tennessee","Fr",0.107998,34.9,2015
"Noah Knight","UMKC","Fr",0.151586,28.5,2015
"Rodney Simeon","Tennessee St.","Fr",-1.0491,19.2,2015
"Jonathan Williams","VCU","Fr",-0.204053,24.5,2015
"Darreon Reddick","Tennessee St.","Fr",-0.56539,67.8,2015
"Demontez Loman","Tennessee St.","Jr",-0.930101,65.3,2015
"Charles Tucker","Tennessee St.","Fr",0.1705,52.8,2015
"Xavier Richards","Tennessee St.","Jr",0.0264073,56.4,2015
"Jared Nickens","Maryland","Fr",1.56413,47.8,2015
"Bik Gill","Ball St.","Jr",-0.318512,8.2,2015
"Melo Trimble","Maryland","Fr",4.42117,83.7,2015
"Dion Wiley","Maryland","Fr",0.356384,33.6,2015
"Richaud Pack","Maryland","Sr",1.13072,65.2,2015
"Elex Carter","Southern","So",-0.464136,4.2,2015
"Jacob Lawson","Appalachian St.","Sr",0.167526,30.6,2015
"Nick Loew","San Francisco","Fr",-0.578189,0.7,2015
"Bobby Ahearn","Binghamton","Fr",0.144254,49.2,2015
"Dusan Perovic","Binghamton","Fr",1.17345,27.6,2015
"Romello Walker","Binghamton","Fr",-0.693401,78,2015
"Willie Rodriguez","Binghamton","Fr",0.794072,80.7,2015
"Michael Chandler","Oregon","Jr",0.412331,7.1,2015
"Patson Siame","Loyola Marymount","So",-0.40585,38.2,2015
"Gabe Taylor","Portland","Fr",0.444527,22.1,2015
"Michael Clark","St. Francis PA","Fr",-0.483595,2.9,2015
"Christian Sanders","Stanford","Jr",-0.478001,18.1,2015
"Eric Thompson","Pacific","Jr",1.17214,58.1,2015
"Jared Sam","Southern","Fr",0.35073,48.5,2015
"Gary Payton II","Oregon St.","Jr",3.05123,90.4,2015
"Chad Donley","Morehead St.","Sr",0.353548,5.7,2015
"James Herrick","Sacramento St.","Fr",-0.827405,0.4,2015
"Giddy Potts","Middle Tennessee","Fr",0.744802,43.7,2015
"Francis Kiapway","Ball St.","Fr",0.594216,61.9,2015
"Marcus Roper","Tennessee St.","Jr",0.646738,53.6,2015
"Eric Paschall","Fordham","Fr",2.1398,67.4,2015
"Mark Parisi","LIU Brooklyn","N/A",-0.734208,0.3,2015
"Tyler Jenkins","Lehigh","Fr",0.56111,0.9,2015
"Muhammad-Ali Abdur-Rahkman","Michigan","Fr",0.410309,42.9,2015
"Mason Stuteville","Sacramento St.","Fr",0.0337898,0.5,2015
"Cameron Pappas","Charlotte","Jr",0.180134,0.4,2015
"Mike Hughes","Georgia Southern","Fr",1.3732,77.3,2015
"Michael Mache","Marquette","Jr",0.259525,0.5,2015
"Ryan Burton","Indiana","Jr",1.22663,3.6,2015
"Zachary Lee","Tennessee St.","Fr",-1.00666,45.6,2015
"Ahmad Thomas","UNC Asheville","Fr",-0.216554,34.5,2015
"Raekwon Miller","UNC Asheville","Fr",-0.45888,0.4,2015
"Willie Carmichael III","Tennessee","Fr",0.401049,37,2015
"Jake Allsmiller","Georgia Southern","Fr",0.45785,52,2015
"Alec Wnuk","UNC Asheville","Fr",-0.197308,5.8,2015
"Kevin Vannatta","UNC Asheville","Fr",1.29958,62.6,2015
"Kem Ubaru","UNC Asheville","Fr",0.0696185,17.2,2015
"Marius McAllister","North Carolina Central","Fr",-0.275328,0.2,2015
"Dillon Brooks","Oregon","Fr",2.41409,69.9,2015
"Nick Reese","North Carolina A&T","Fr",-0.350519,4.7,2015
"Emmett Naar","Saint Mary's","Fr",1.31818,66.2,2015
"Eric Moeller","Florida Gulf Coast","So",-0.689651,18.5,2015
"Christian Terrell","Florida Gulf Coast","Fr",-0.379846,26.4,2015
"Demetris Morant","Florida Gulf Coast","So",0.538912,46.9,2015
"Dylan Livesay","Oregon St.","Fr",-0.263169,5.2,2015
"Paris Burns","Illinois Chicago","Jr",1.54994,45.3,2015
"Lionel Gomis","Robert Morris","Jr",-0.880084,18.3,2015
"Tai Odiase","Illinois Chicago","Fr",0.0722169,39.1,2015
"Jason McClellan","Illinois Chicago","Jr",0.415848,31.3,2015
"James Demery","Saint Joseph's","Fr",0.0199247,59.7,2015
"Jahyari Josiah","Coppin St.","Sr",-0.234667,31.5,2015
"Kyle Thompson","Saint Joseph's","Fr",0.287545,0.6,2015
"Stephen Edwards","Santa Clara","Fr",-0.707468,9.5,2015
"Darohn Scott","Central Michigan","Fr",0.218057,20.5,2015
"Luke Meyer","Central Michigan","Fr",1.37764,39.5,2015
"Angelo Chol","San Diego St.","Jr",0.488742,32.9,2015
"Kevin Zabo","San Diego St.","Fr",-0.365083,11.4,2015
"Malik Pope","San Diego St.","Fr",1.02032,31.4,2015
"J.J. Thompson","Southeast Missouri St.","Jr",-0.11759,50.5,2015
"Luka Andjusic","South Alabama","Fr",-0.0232539,9.1,2015
"Mike Booth","Saint Joseph's","Fr",-0.444192,0.6,2015
"Reginald Johnson","Hampton","Jr",0.98938,51.4,2015
"John Carroll","Hartford","Fr",0.423706,37.4,2015
"Karonn Davis","Niagara","Fr",0.883802,73.2,2015
"Ruben Guerrero","South Florida","Fr",0.246715,54,2015
"Troy Holston Jr.","South Florida","Fr",0.757718,52,2015
"Dinero Mercurius","South Florida","Fr",0.598132,30.5,2015
"Nehemias Morillo","South Florida","Jr",0.904655,64.7,2015
"Justin Gray","Texas Tech","Fr",1.09135,23.3,2015
"Kyle Castlin","Columbia","Fr",2.40292,67.7,2015
"Nate Hickman","Columbia","Fr",-0.417591,10.2,2015
"Ivo Basor","San Jose St.","Jr",-0.680258,40.2,2015
"Jeremie Tyler","Ball St.","Fr",1.04904,20.6,2015
"Devin Watson","San Francisco","Fr",0.897555,57.2,2015
"Chase Foster","San Francisco","Fr",-0.277885,3,2015
"Justin Stangel","Oregon St.","Jr",-0.309808,1.8,2015
"Ray Bowles","Pacific","Fr",0.742382,64.9,2015
"Mike Lukashewich","Minnesota","Fr",-1.02212,0.7,2015
"Thaddeus Handley","Arkansas Pine Bluff","Jr",0.0264725,43.3,2015
"Tanner Leissner","New Hampshire","Fr",1.64934,70.4,2015
"Hayden Barnard","Missouri","So",-0.367104,0.1,2015
"Jordan Rhodes","UMass Lowell","Fr",0.300265,0.2,2015
"Jimmy Paige","Siena","Fr",0.683292,25.2,2015
"Willem Brandwijk","Siena","Fr",-0.203219,31.8,2015
"Cameron Johnson","College of Charleston","Fr",0.0490212,67.3,2015
"Lance Richard","Louisiana Monroe","So",-0.0829497,2.6,2015
"A.J. Lapray","Pepperdine","Fr",-1.17641,16.5,2015
"Jonathan Hood","Eastern Kentucky","Jr",0.112618,7.8,2015
"Kedrick Flomo","Murray St.","Fr",-1.17886,20.2,2015
"Kavon Waller","Delaware St.","Fr",0.456409,34.4,2015
"Paul Jackson","Eastern Kentucky","Fr",-0.28127,17.1,2015
"Dewayne Russell","Grand Canyon","Jr",2.17737,61.3,2015
"Osahen Iduwe","Georgia","Fr",-0.871171,2,2015
"Riley Norris","Alabama","Fr",0.483893,51.7,2015
"Duol Mayot","South Dakota","Jr",-0.118745,9.4,2015
"Lester Medford","Baylor","Jr",1.88374,73.5,2015
"Jeremiah Davis","Ball St.","Sr",-0.337223,48.5,2015
"Jalen Sanders","Appalachian St.","Fr",0.0786631,2.2,2015
"Gabriel Connealy","Creighton","Jr",-0.0882993,1.6,2015
"Brady Ellingson","Iowa","Fr",0.734423,2.3,2015
"Cleon Roberts","La Salle","So",0.977443,70.2,2015
"Tony Washington","La Salle","Fr",-0.319817,2.8,2015
"Jordan Price","La Salle","So",2.65029,78.7,2015
"Blaise Mbargorba","Boston University","So",-0.174647,23.5,2015
"Bryon Hawkins","Towson","Fr",0.562963,47,2015
"Aaron Brennan","IUPUI","Fr",0.518507,45.9,2015
"D.J. McCall","IUPUI","Fr",-0.512279,52.1,2015
"Eddie Keith II","Towson","Fr",-0.419968,42.3,2015
"Mike Morsell","Towson","Fr",0.676647,46.7,2015
"Andrew Crowley","Hartford","Jr",-0.183552,0.1,2015
"Alex Gavrilovic","Towson","Sr",0.824966,39.3,2015
"Corey Walker","Cal St. Fullerton","Sr",-0.877383,1.6,2015
"David Hanson","Abilene Christian","Jr",-0.40061,2,2015
"Duran Porter","Abilene Christian","Jr",-0.101836,33.9,2015
"Drake Green","Abilene Christian","Fr",-0.354343,18.1,2015
"Basil Thompson","St. Francis PA","Fr",-0.00848936,18.6,2015
"Freddie Wilson","Drexel","Sr",-0.15586,51.8,2015
"D'Marques Tyson","Portland","Fr",1.11688,17.5,2015
"Enoch Hood","North Carolina Central","Jr",-0.386091,17.3,2015
"Christian Wilson","UTSA","Fr",-0.235772,37.2,2015
"Edward Stephens","South Carolina St.","Fr",1.50822,67.6,2015
"Gabe McCray","South Carolina St.","Jr",-0.709419,38.4,2015
"James Ringholt","UTSA","Fr",-0.883908,23.4,2015
"Isaac Copeland","Georgetown","Fr",1.41092,49.3,2015
"Gerdarius Troutman","South Carolina St.","Fr",-0.0569676,22.7,2015
"Brian Bridgewater","LSU","So",0.306171,14.2,2015
"Chris Cokley","UAB","Fr",1.51375,41.5,2015
"Jamil Hood","LIU Brooklyn","Fr",-0.555692,14.1,2015
"Elvar Fridriksson","LIU Brooklyn","Fr",0.354673,72.2,2015
"Trevin Woods","LIU Brooklyn","Fr",0.456852,35,2015
"Martin Hermannsson","LIU Brooklyn","Fr",0.940808,76.2,2015
"Alek Frascone","Oakland","Fr",-0.131248,0.9,2015
"Haboubacar Mutombo","Western Carolina","Fr",0.837563,0.2,2015
"Austin Torres","Notre Dame","So",0.960402,12.4,2015
"Tom Cotter","Oakland","Fr",-0.673024,0.9,2015
"Reed Tellinghuisen","South Dakota St.","Fr",1.35811,59.1,2015
"Zach McCormick","Miami OH","Fr",-0.280566,47.9,2015
"Sam Logwood","New Mexico","Fr",0.824104,45.6,2015
"Tyus Jones","Duke","Fr",4.58323,84.2,2015
"Grayson Allen","Duke","Fr",1.18932,20.5,2015
"Sean Kelly","Duke","Sr",0.00345465,0.8,2015
"Zach Young","Nicholls St.","Fr",-1.86626,16.9,2015
"Richie Lewis","Nicholls St.","So",-1.73987,56,2015
"Quinton Thomas","Nicholls St.","Fr",0.096945,17.4,2015
"Jason Carter","Texas Southern","Sr",-0.300561,26.2,2015
"Andreas Bigum","UT Rio Grande Valley","Jr",-1.85478,25.8,2015
"Justin Strings","Sacramento St.","Fr",-0.0179119,7,2015
"Wyatt Lohaus","Northern Iowa","Fr",0.6446,32.7,2015
"Dan Kimasa","UT Rio Grande Valley","Fr",-0.016979,69.5,2015
"Nick Moschetti","IPFW","Fr",-0.33685,0.3,2015
"Dontavious Sears","Lamar","Jr",0.863364,32.1,2015
"Devante Jones","Middle Tennessee","Jr",0.844009,18.3,2015
"Mike Auger","Penn","Fr",0.457331,37.3,2015
"Zachary Hollis","Lamar","Jr",-0.68675,16.5,2015
"Kevin Booze","Lamar","Fr",0.582781,45.5,2015
"Darnell Foreman","Penn","Fr",-1.17652,52.9,2015
"Matt Hanessian","Penn","Sr",-0.532918,1.6,2015
"Jack Biebel","Saint Mary's","So",-0.489472,1,2015
"Jafar Kinsey","Robert Morris","Fr",-2.11792,11.1,2015
"Michael Davis","Alcorn St.","Jr",-0.112069,51.5,2015
"Marley Biyendolo","Pepperdine","Fr",-0.595008,7.7,2015
"Dwight Smith","Northern Colorado","Sr",-2.15575,9.6,2015
"Stelios Papafloratos","Nevada","Fr",-0.429276,1.8,2015
"Paul Jesperson","Northern Iowa","Jr",2.04219,44.9,2015
"Dalton Nixon","BYU","Fr",0.367568,17.1,2015
"Jordan Ellis","BYU","Jr",-0.328375,1.5,2015
"Corbin Kaufusi","BYU","Fr",0.475364,40.1,2015
"Devin Mitchell","Alabama","Fr",-0.484327,4.6,2015
"Matt Miller","New Hampshire","Sr",2.20479,52.4,2015
"Janeil Jenkins","Presbyterian","Jr",-0.370303,23,2015
"Kyle Broekhuis","Air Force","So",-0.337116,1.9,2015
"Sami Eleraky","Pacific","So",-0.549899,30.1,2015
"Joe Furstinger","New Mexico","Fr",-0.0851446,28.7,2015
"Jacob Lampkin","Pacific","Fr",0.160092,45.6,2015
"Alec Kobre","Pacific","Jr",1.09034,42,2015
"James Webb III","Boise St.","So",3.48282,64.6,2015
"Ilias Theodorou","Pacific","Fr",0.591956,4.1,2015
"Dulani Robinson","Pacific","Jr",1.59862,60.7,2015
"Jacob Ivory","Middle Tennessee","Fr",0.107258,18,2015
"Charles Lockett","Long Beach St.","Sr",-0.0673662,1.3,2015
"Jakob Stenhede","UMBC","Fr",-0.0861681,16.7,2015
"Emmanuel Ndumanya","Santa Clara","Fr",0.00410524,20.3,2015
"JP Kambola","Marshall","Sr",1.01476,38.1,2015
"Jarvis Pugh","Santa Clara","So",0.949822,48.6,2015
"Ben Lammers","Georgia Tech","Fr",0.097609,8.9,2015
"Andre Frederick","Robert Morris","Fr",-0.0819233,12.6,2015
"Tadric Jackson","Georgia Tech","Fr",0.475903,35.8,2015
"Jeremy Verhagen","Northern Colorado","So",0.176269,34.1,2015
"Michael Kessens","Alabama","So",0.970094,49.6,2015
"Matt Farrell","Notre Dame","Fr",0.0218156,4,2015
"Austin Luke","Belmont","Fr",-0.0778358,9.2,2015
"Burton Sampson","Belmont","Fr",0.373424,5.3,2015
"Josh Lester","Belmont","Fr",-0.182902,2.8,2015
"James Milliken","Creighton","Jr",2.32469,58.1,2015
"Gavin Skelly","Northwestern","Fr",0.443973,16.1,2015
"Bryant McIntosh","Northwestern","Fr",2.4084,81.7,2015
"Jeremiah Kreisberg","Northwestern","Sr",-0.098309,11.9,2015
"Tim Priller","Indiana","Fr",-0.52528,1.7,2015
"Gerrald Maddox","Jackson St.","So",-0.493898,1.9,2015
"Trinson White","Milwaukee","Jr",-0.501737,19.4,2015
"Alex Larsson","UC Riverside","Fr",-0.319459,53.4,2015
"Jeremy Lieberman","Wyoming","Fr",-0.463203,12.8,2015
"Darian Anderson","Fairleigh Dickinson","Fr",0.625298,72.1,2015
"Gabe Brown","American","Fr",-0.193349,3.4,2015
"Paxon Guest","Northwestern St.","Jr",-0.160749,1.1,2015
"Matt Kourouma","North Dakota St.","Jr",-0.122458,0.3,2015
"Reid Travis","Stanford","Fr",1.01052,42.9,2015
"Jake White","Nebraska Omaha","Jr",0.760325,36,2015
"Marcus Mathieu","McNeese St.","Fr",-0.595787,15.4,2015
"Antonio Robinson","LSU","Sr",-1.23613,0.3,2015
"Artem Tavakalyan","Delaware St.","Fr",-0.365413,5.9,2015
"Quincy Tillinghaust","Delaware St.","Fr",-0.174585,1.5,2015
"Marquel Willis","Morehead St.","Fr",0.360082,16,2015
"Todd Hughes","Delaware St.","Fr",-0.0361356,25.2,2015
"Chuks Iroegbu","Northern Illinois","Jr",0.460858,25.8,2015
"Tyran de Lattibeaudiere","Lamar","Sr",0.916566,74.4,2015
"Ja'Quan Newton","Miami FL","Fr",0.400498,29.7,2015
"Marquis Nelson","Nicholls St.","Fr",-0.900925,19.9,2015
"Shea Jones","Jacksonville","So",-0.862628,13.9,2015
"Tommy Williams","East Tennessee St.","Jr",-0.499818,6.7,2015
"DavontÃ© Lacy","Washington St.","Sr",3.26053,80.1,2015
"Ben Wilson","Idaho St.","Jr",-0.485163,86.9,2015
"Robbie Berwick","Florida St.","Fr",-0.0746302,27.1,2015
"Chris Stowell","Miami FL","Fr",-0.209996,0.4,2015
"Rylan Murry","Nebraska Omaha","Fr",0.358061,20.4,2015
"Michael Saxton","Florida St.","Jr",0.416845,0.3,2015
"Shaun Stewart","Youngstown St.","Jr",0.186988,42.1,2015
"Sidney Umude","Youngstown St.","Fr",0.00360168,15.6,2015
"Jared Terrell","Rhode Island","Fr",0.488366,67.9,2015
"Donte Thomas","Bradley","Fr",-0.63095,27.3,2015
"Xavier Rathan-Mayes","Florida St.","Fr",2.57777,83.5,2015
"Johnnie Shuler","La Salle","Fr",0.208847,10.6,2015
"Torrance Rowe","Tennessee Tech","Jr",1.57559,71.3,2015
"David Bloom","Texas A&M Corpus Chris","Fr",0.0741636,0.2,2015
"Viktor Juricek","Texas A&M Corpus Chris","Jr",-0.32429,14.4,2015
"George Brammeier","Lipscomb","Fr",-0.204976,18.1,2015
"Julian DeBose","Florida Gulf Coast","Jr",1.29711,72.3,2015
"Logan Hovey","Florida Gulf Coast","Fr",0.0242527,5.7,2015
"Trey Scott","Alabama St.","N/A",-0.250557,0.2,2015
"Bradley Fisher","Montana St.","N/A",-1.75477,4.8,2015
"Justin Jamison","Texas Tech","Jr",0.467591,5,2015
"Austin Gillmann","Saint Louis","Fr",-0.11467,38.2,2015
"Zach Smith","Texas Tech","Fr",1.28052,66.5,2015
"Keenan Evans","Texas Tech","Fr",0.7025,45.1,2015
"Devaugntah Williams","Texas Tech","Jr",2.00152,60.9,2015
"James Stawarz","Illinois St.","Sr",-0.182798,0.7,2015
"Ramon White","Texas A&M","Jr",-0.367104,0.1,2015
"K.J. Maura","Abilene Christian","Fr",-0.45222,14.3,2015
"Jalen Little","Abilene Christian","Jr",-1.6405,65.5,2015
"Isaiah Tripp","Abilene Christian","Fr",0.0260499,15.7,2015
"Lewis Sullivan","UAB","Fr",0.171997,13.7,2015
"Malik MÃ¼ller","Virginia Tech","Fr",0.565213,49.7,2015
"Shane Henry","Virginia Tech","Jr",-0.171658,23.9,2015
"Joel Fiegler","Central Arkansas","Jr",-0.977667,26.2,2015
"Ryan Kemrite","Liberty","So",0.437831,38.9,2015
"Rashann London","Drexel","Fr",-0.972594,75.4,2015
"Tyshawn Myles","Drexel","Fr",0.104326,26.3,2015
"Chris Wray","Mount St. Mary's","Fr",0.1473,9.4,2015
"Andrew Smeathers","Mount St. Mary's","Jr",0.466206,26,2015
"Jackson Kane","Bradley","Jr",-0.419547,0.6,2015
"Jermaine Morgan","Bradley","Jr",-0.661004,19.8,2015
"Tramique Sutherland","Bradley","Jr",0.854301,64.2,2015
"Amar Stukes","La Salle","Fr",0.065615,54.9,2015
"Tra Holder","Arizona St.","Fr",0.534803,62.5,2015
"Cameron Liss","Illinois","Fr",-0.240909,1.2,2015
"Mark Gary","Grambling St.","Jr",0.26462,68,2015
"Carlton Lowe","Grambling St.","So",0.155961,17.6,2015
"Robert Wiley","Grambling St.","Fr",-1.57982,24.5,2015
"Jefkin Agyeman-Budu","Grambling St.","Fr",-1.47345,24.4,2015
"Ore Arogundade","Drake","Fr",0.378465,29.8,2015
"Quentin Snider","Louisville","Fr",0.269594,40.6,2015
"Jaylen Johnson","Louisville","Fr",0.19892,7.3,2015
"Trent Gilbert","Louisville","Fr",0.131863,1.1,2015
"C.J. Rivers","Drake","Fr",0.330205,41.2,2015
"Matz Stockman","Louisville","Fr",-0.501938,1.5,2015
"Anas Mahmoud","Louisville","Fr",0.117656,16.3,2015
