"player","team","yr","trank_ppg","mins_pct","year"
"Jake DesJardins","Arizona","Jr",-0.0408427,0.5,2019
"Mahamadou Kaba-Camara","Cal St. Northridge","Jr",0.118705,19.4,2019
"Connor Klementowicz","Hofstra","Jr",-0.401481,0.7,2019
"Kaijae Yee-Stephens","Pepperdine","So",0.367057,7.4,2019
"K.J. Smith","North Carolina","So",-0.210892,22.2,2019
"Erik Johansson","Loyola Marymount","Jr",0.150747,28.7,2019
"Malcolm Porter","Portland","So",0.582338,45.4,2019
"Kolton Kohl","Abilene Christian","So",0.0819486,6.2,2019
"Trey Lenox","Abilene Christian","Jr",-0.55194,11.3,2019
"Payten Ricks","Abilene Christian","Jr",0.0490792,49.1,2019
"Houston Wahlen","Idaho St.","So",-0.442012,0.4,2019
"Lyle Sutton","Idaho St.","So",-0.14661,2.8,2019
"Balint Mocsan","Idaho St.","Jr",0.971197,70.2,2019
"Clay Mounce","Furman","So",1.25048,29.3,2019
"Isaiah Pineiro","San Diego","Sr",2.76352,70,2019
"Aubrey Dawkins","UCF","Jr",1.69273,38.5,2019
"Ricky Doyle","Florida Gulf Coast","Sr",0.453874,27.6,2019
"Max Strus","DePaul","Sr",3.26039,88.7,2019
"Al Eichelberger","Cleveland St.","So",0.198766,16.5,2019
"Isaac Fields","Clemson","Jr",-0.54278,0.4,2019
"Myles Powell","Seton Hall","Jr",3.96152,78.7,2019
"Daniel Giddens","Alabama","Jr",0.592804,31.3,2019
"Larry Motuzis","American","Sr",1.07187,89.9,2019
"Addison Hill","East Carolina","Sr",-0.196777,0.6,2019
"Cartier Diarra","Kansas St.","So",1.1618,59.3,2019
"Mitch Lightfoot","Kansas","Jr",1.22866,33.9,2019
"Jaylan Robertson","Nicholls St.","Sr",-0.199522,21.3,2019
"Christian Turner","Gardner Webb","Jr",-1.39658,44.7,2019
"Nate Johnson","Gardner Webb","So",-1.02585,7.5,2019
"Devearl Ramsey","UC Santa Barbara","So",-0.0619373,15.2,2019
"Alex Robinson","TCU","Sr",2.09119,73.8,2019
"Drew Buggs","Hawaii","So",0.532166,71.5,2019
"Leland Green","Hawaii","Jr",-1.40253,56.4,2019
"Cian Sullivan","La Salle","So",-0.474775,1.7,2019
"Saul Phiri","La Salle","Jr",0.36851,74.2,2019
"Deivydas Kuzavas","St. Francis PA","Jr",1.49652,49.2,2019
"Keith Braxton","St. Francis PA","Jr",3.0879,88.6,2019
"Randall Gaskins Jr.","St. Francis PA","Jr",0.276722,57.3,2019
"Cori Johnson","St. Francis NY","Jr",-0.24499,8.1,2019
"Lamonte Bearden","Western Kentucky","Sr",2.60155,69,2019
"Yoeli Childs","BYU","Jr",3.52793,84.2,2019
"Nathan Hoover","Wofford","Jr",1.86207,69.4,2019
"Steven Beo","Eastern Washington","So",-0.134997,26.2,2019
"Onno Steger","Western Carolina","Jr",-0.442771,18.4,2019
"Donovan Theme-Love","Wofford","Jr",-0.569324,30,2019
"Michael Manning Jr.","Wofford","So",0.108645,2.3,2019
"Tyrin Atwood","Lamar","Jr",0.0675079,16.2,2019
"Nick Hough","Appalachian St.","Sr",0.572308,0.6,2019
"Sayeed Pridgett","Montana","Jr",0.61946,55.5,2019
"Trevon Allen","Idaho","Jr",0.157177,40.9,2019
"Mason Peatling","Eastern Washington","Jr",1.76241,47.1,2019
"Darian Jones","Florida A&M","So",-0.126908,1.3,2019
"Harald Frey","Montana St.","Jr",2.13392,80.7,2019
"Devin Kirby","Montana St.","So",-0.479435,19.1,2019
"Frank Howard","Syracuse","Sr",2.57013,94.6,2019
"Djordjije Sljivancanin","UNLV","So",0.415792,3.6,2019
"Cheickna Dembele","UNLV","Jr",0.132319,13.2,2019
"Ben Coupet Jr.","UNLV","So",-0.011419,9,2019
"Kris Clyburn","UNLV","Sr",0.907644,55.6,2019
"Kenny Cooper","Lipscomb","Jr",0.396976,66.1,2019
"Michael Buckland","Lipscomb","Jr",0.0122454,71.2,2019
"Shyquan Gibbs","NJIT","Jr",1.275,56.8,2019
"Taj Price","NJIT","Jr",0.197611,6,2019
"Lachlan Anderson","Eastern Kentucky","Jr",0.0571868,2.7,2019
"Logan Koch","Eastern Illinois","Jr",-1.22445,17.4,2019
"Nick Hopkins","Belmont","So",1.55784,35,2019
"Seth Fuller","Elon","Jr",-0.329744,22.9,2019
"Kurk Lee","Drexel","Jr",1.04275,88.6,2019
"Osinachi Smart","College of Charleston","So",0.0908354,11.7,2019
"Jaylen McManus","College of Charleston","Jr",0.0354,36.6,2019
"Paul White","Oregon","Sr",2.88745,51.4,2019
"Justin Hopkins","Texas Southern","So",0.912729,36.1,2019
"Josh Sharkey","Samford","Jr",0.772672,56.4,2019
"Kyrin Galloway","UNC Greensboro","Jr",0.733443,48.1,2019
"Malik Massey","UNC Greensboro","Jr",-0.0116356,25.6,2019
"Kylia Sykes","UNC Greensboro","So",-0.0851897,22.7,2019
"Garrett Sams","North Florida","Jr",1.2591,60.6,2019
"Garrett Gilkeson","VMI","Jr",-0.391874,57.5,2019
"Patrick Benzan","Holy Cross","Sr",0.361126,61.1,2019
"Patrick Tape","Columbia","Jr",0.331386,40.1,2019
"Thomas Booker","USC Upstate","So",0.694895,24.1,2019
"Ross Owens","Missouri St.","Jr",-0.757976,5.4,2019
"Jacob Guest","Northwestern St.","Jr",-0.651739,11.2,2019
"Justin Van Pelt","Sam Houston St.","So",1.0489,0.5,2019
"Brendan Rumel","Portland St.","Jr",0.194558,1.3,2019
"Michael Mayhew","Portland St.","Sr",1.19516,50.3,2019
"Chibueze Jacobs","Sacramento St.","Jr",-0.153635,14.9,2019
"Kory Jones","Arizona","So",1.23641,0.5,2019
"Will Macoy","Auburn","Jr",-0.260098,1.3,2019
"Brachen Hazen","Ball St.","So",-0.499684,2.9,2019
"Trey Carver","Hampton","Jr",-0.138261,16.1,2019
"John Whitley","East Carolina","Jr",0.834962,0.6,2019
"Kris Alford","Drexel","Jr",0.463949,0.3,2019
"Djimon Henson","Morehead St.","Jr",0.644535,68.5,2019
"Alonzo Chatman","Morehead St.","Jr",-0.472037,24,2019
"E.J. Datcher","Mississippi St.","Jr",0.425945,15.5,2019
"Tyson Carter","Mississippi St.","Jr",2.18399,56.4,2019
"Abdul Ado","Mississippi St.","So",1.58274,64.6,2019
"James Pyle","SMU","Jr",-0.37846,2.9,2019
"Rory Flaherty","Holy Cross","So",-0.177985,0.4,2019
"Aaron Spivey","Wake Forest","Sr",0.00502677,0.7,2019
"Matt Schaffer","Toledo","Jr",0.00559999,0.9,2019
"Reginald Giles","Delaware St.","Jr",0.0434594,1.2,2019
"Leandro Allende","The Citadel","Jr",0.641689,45.3,2019
"Kaelon Harris","The Citadel","Jr",1.21108,51.6,2019
"Tyler Burgess","The Citadel","So",0.819949,6.8,2019
"Quinton Rose","Temple","Jr",2.47374,80,2019
"Damion Moore","Temple","Jr",0.757149,18.5,2019
"Matt Elmore","UNC Wilmington","Jr",-0.382658,0.1,2019
"Alani Moore II","Temple","Jr",0.192227,26.3,2019
"Vince Holmes","Lamar","Jr",-1.26072,23.3,2019
"Jaylen Fornes","UNC Wilmington","Jr",1.84715,69.7,2019
"Eli Pemberton","Hofstra","Jr",3.20258,85,2019
"Stafford Trueheart","Hofstra","Jr",0.575438,33.4,2019
"Dejuan Clayton","Coppin St.","Jr",0.116214,13.7,2019
"Evan Wieck","Navy","Jr",1.25803,48.9,2019
"Matt Cullen","Navy","Jr",-0.585898,1.1,2019
"Joshua Thomas","Eastern Washington","So",-0.049881,0.5,2019
"Armani Dodson","UCLA","Jr",0.543342,0.2,2019
"Blake Pagon","Stanford","Jr",-1.54567,6,2019
"Rodney Herenton","Stanford","Jr",0.311455,0.7,2019
"Brandon Suggs","UMKC","So",0.380954,45.1,2019
"Bryce Barnes","Milwaukee","Jr",-0.198059,51.7,2019
"Jacob Joubert","Detroit","So",-1.09689,4.1,2019
"Ed Carter III","Detroit","So",-0.624354,7.3,2019
"Malik Eichler","Detroit","Jr",-0.160112,9.5,2019
"Cole Long","Detroit","Jr",0.155808,40,2019
"Trevor Anderson","Wisconsin","So",1.03958,43.8,2019
"Kam Hankerson","Green Bay","Jr",0.703262,68.8,2019
"Shizz Alston Jr.","Temple","Sr",3.11807,83.5,2019
"Dejan Vasiljevic","Miami FL","Jr",2.68486,56.7,2019
"Rodney Miller Jr.","Miami FL","Jr",-0.0301424,4,2019
"Dewan Huell","Miami FL","Jr",2.88523,64,2019
"Bruce Moore","Bucknell","Jr",0.578955,45.8,2019
"Avi Toomer","Bucknell","Jr",0.766686,25.2,2019
"Destin Barnes","Boston University","Jr",1.0229,2.8,2019
"Tyler Scanlon","Boston University","Jr",1.87129,78.8,2019
"Max Mahoney","Boston University","Jr",2.16392,50.8,2019
"Mark Gasperini","American","So",1.49242,66.5,2019
"Sa'eed Nelson","American","Jr",2.77255,89,2019
"Marcus Dickinson","Boise St.","Jr",0.789187,51.9,2019
"Alex Hobbs","Boise St.","Jr",0.927956,62.8,2019
"David Cole","Robert Morris","So",-0.41346,25.8,2019
"Maik Kotsar","South Carolina","Jr",0.603466,65.8,2019
"Sedee Keita","St. John's","So",-1.03782,17.8,2019
"Hassani Gravett","South Carolina","Sr",1.20974,58.4,2019
"Tommy Corchiani","South Carolina","Jr",-0.392225,0.1,2019
"Jordan Geist","Missouri","Sr",2.24991,65.8,2019
"Reed Nikko","Missouri","Jr",0.344411,20,2019
"Josh Wolf","Lehigh","Jr",-0.57185,0.3,2019
"Pat Andree","Lehigh","Jr",2.58075,68.5,2019
"Kyle Stout","Lafayette","Jr",-0.441766,41.7,2019
"Hunter Janacek","Lafayette","So",0.20773,44.6,2019
"Myles Cherry","Lafayette","Jr",0.0948767,32.6,2019
"Jordan Cohen","Lehigh","Jr",1.92282,59.7,2019
"Lukas Jarrett","Lafayette","Jr",-0.70689,35.9,2019
"Brevin Galloway","College of Charleston","So",-0.865324,0.9,2019
"Chevez Goodwin","Wofford","So",0.170611,24,2019
"Jackson Rowe","Cal St. Fullerton","Jr",2.6956,75.1,2019
"Jhan Paul Mejia","College of Charleston","Sr",-0.50799,2,2019
"Khalid Campbell","Arkansas Pine Bluff","So",-0.598683,4.7,2019
"Devon Brewer","Alcorn St.","Jr",-0.503235,55.9,2019
"Artavious McDyess","Arkansas Pine Bluff","Jr",-0.544045,15.7,2019
"Brailen Neely","Oakland","Jr",0.956454,38.4,2019
"Tarkus Ferguson","Illinois Chicago","Jr",1.42456,58,2019
"Micah Bradford","Valparaiso","Jr",0.0746976,39.3,2019
"Wajid Aminu","North Florida","Jr",1.26301,53.2,2019
"Jahaad Proctor","High Point","Jr",2.79208,71.4,2019
"Kevin Degnan","Siena","Sr",-0.106933,6.7,2019
"Jeremy Sheppard","East Carolina","So",0.838025,60.4,2019
"Jarron Cumberland","Cincinnati","Jr",2.60792,72.3,2019
"Shawn Williams","East Carolina","So",2.06313,69.7,2019
"Nik Popovic","Boston College","Jr",2.19091,64.4,2019
"Ky Bowman","Boston College","Jr",3.7798,94.5,2019
"Charles Matthews","Michigan","Jr",2.631,74.6,2019
"Dylan Carl","Fort Wayne","So",0.218105,36.1,2019
"Ty Groce","Eastern Michigan","Jr",-0.354486,37.1,2019
"Chris Lester","New Hampshire","Jr",1.69979,1.1,2019
"Thomas Huerter Jr.","Siena","Jr",-0.0282946,34.5,2019
"Khalil Richard","Siena","Jr",1.04686,50.8,2019
"Cyril Langevine","Rhode Island","Jr",1.55139,40.9,2019
"Tyere Marshall","Rider","Jr",1.66789,56.5,2019
"Dimencio Vaughn","Rider","Jr",2.86166,62.6,2019
"Darryl Stewart","New Hampshire","Sr",-0.471958,23.2,2019
"Mike Layssard","Rhode Island","Jr",0.27889,2.6,2019
"Michael Tertsea","Rhode Island","Jr",-0.360489,0.9,2019
"Ahsante Shivers","Siena","Jr",0.299166,60.1,2019
"Brandon Carroll","Bryant","So",0.388966,40,2019
"Ryan Pippins","Little Rock","Jr",-0.125444,36.4,2019
"Lindy Waters III","Oklahoma St.","Jr",2.4358,65.4,2019
"Jaylen Fisher","TCU","Jr",3.92179,34.6,2019
"Desmond Bane","TCU","Jr",3.91165,74.7,2019
"Josh Parrish","Rice","So",0.222636,2,2019
"Thomas Dziagwa","Oklahoma St.","Jr",0.899932,25.1,2019
"Cameron McGriff","Oklahoma St.","Jr",2.58775,59.9,2019
"Travis Light","Florida St.","So",0.16234,0.5,2019
"Michael Bibby","Appalachian St.","So",0.483901,55.6,2019
"Jackson Johnson","Tulane","Sr",0.0188962,0.3,2019
"Ray Ona Embo","Tulane","Jr",2.0399,76.8,2019
"Ceasar DeJesus","UCF","So",0.714259,68.2,2019
"Brock Stephenson","UCF","So",-0.406174,1.2,2019
"Jordan Blount","Illinois Chicago","Jr",-0.137778,62.9,2019
"Godwin Boahen","Illinois Chicago","Jr",1.21947,55.8,2019
"Caleb Martin","Nevada","Sr",4.54872,80,2019
"Cody Martin","Nevada","Sr",4.37018,85.6,2019
"Devonte Campbell","Albany","Sr",0.786974,77.3,2019
"Johnny Jager","Indiana","Jr",-0.457596,0.6,2019
"Tyler Stewart","Binghamton","So",0.349346,27.4,2019
"Curtis Jones","Oklahoma St.","Jr",-0.244099,6.4,2019
"Devonte Green","Indiana","Jr",0.847567,55.5,2019
"Nysier Brooks","Cincinnati","Jr",0.226204,23.6,2019
"Tanner Sanders","Oregon St.","Sr",-0.755876,1.2,2019
"Evan Hinson","South Carolina","Jr",-0.142011,18,2019
"Matt DiLuccio","Boston College","Jr",-0.392225,0.1,2019
"Isaiah Brown","Northern Iowa","Jr",-0.316839,63.2,2019
"Dusan Majstorovic","Maine","Sr",-0.90589,27.7,2019
"Jeremiah Usiosefe","Western Illinois","Jr",1.0503,31.7,2019
"Chris Howell","Jackson St.","Sr",0.0652162,19,2019
"Trey Burch-Manning","South Dakota","Sr",1.42796,65.2,2019
"Tyler Peterson","South Dakota","Jr",1.06492,62.3,2019
"Brandon Armstrong","South Dakota","Jr",0.463924,36.4,2019
"Triston Simpson","South Dakota","Jr",0.894768,80.8,2019
"Loudon Love","Wright St.","So",1.7559,69.5,2019
"Jaume Sorolla","Valparaiso","Jr",1.07442,40.7,2019
"Ryan Swan","Air Force","Jr",2.14782,54.4,2019
"Ryan Custer","Wright St.","So",0.28529,23.2,2019
"Fred Sims Jr.","Chicago St.","Sr",0.979917,73.1,2019
"Ian Boyd","George Mason","Jr",0.69327,61,2019
"Karmari Newman","Oakland","So",0.536066,34,2019
"Aleksandar Dozic","Marist","Jr",0.270943,53.2,2019
"Cameron Oluyitan","Southern Utah","Jr",-0.166948,9.1,2019
"Precious Ayah","Miami OH","So",0.0449339,3.8,2019
"Noah McCarty","Northern Illinois","Jr",-0.0574369,41.7,2019
"Eugene German","Northern Illinois","Jr",3.92909,78.8,2019
"Andrew Garcia","Stony Brook","So",-0.388318,8.9,2019
"Andrew Fleming","Maine","Jr",0.100786,67.6,2019
"Austin Howard","College of Charleston","Sr",-0.101987,53.5,2019
"Jeffrey Uju","Bowling Green","Sr",-0.670392,15.2,2019
"Eric Lockett","North Carolina St.","Sr",1.88437,92.4,2019
"Aaron Walker Jr.","Manhattan","Jr",0.272561,39.7,2019
"Isaiah Reese","Canisius","Jr",3.39234,83.2,2019
"Dantai St. Louis","Canisius","Jr",-0.261483,0.2,2019
"E.J. Crawford","Iona","Jr",2.25793,62,2019
"Gunther Klimes","Army","So",-0.930161,4.1,2019
"Whit Moreman","Troy","Jr",0.581903,0.6,2019
"Darian Adams","Troy","Jr",-0.541794,36.4,2019
"Tommy Funk","Army","Jr",1.83786,76.3,2019
"Matt Wilson","Army","Jr",1.26875,61.9,2019
"Deon Barrett","UT Arlington","So",0.0548122,32.1,2019
"Tim Cameron","High Point","So",0.159087,1.8,2019
"Clay Verk","Stetson","So",-0.646704,23,2019
"Isiah Osborne","UTEP","Sr",0.567799,63.6,2019
"Austin Burnette","Campbell","So",-0.309408,8.8,2019
"Oliver Powell","Louisiana Tech","Jr",1.24975,58.2,2019
"Jannson Williams","Marshall","So",1.11037,40.1,2019
"Jalen Harris","Louisiana Tech","Jr",2.53857,19,2019
"JaColby Pemberton","Louisiana Tech","So",-0.170238,19.6,2019
"Kendall Small","Pacific","Jr",0.220143,39.4,2019
"Devon Daniels","North Carolina St.","So",2.49391,60.5,2019
"Henry Baddley","Butler","Jr",1.52193,37.1,2019
"Kamar Baldwin","Butler","Jr",3.28357,83.3,2019
"Marc Reininger","Utah","Jr",-0.98143,0.9,2019
"Mustapha Traore","Monmouth","Jr",-0.0243421,32.6,2019
"Jon Teske","Michigan","Jr",1.33224,30.5,2019
"Travis Valmon","Maryland","Jr",0.0440196,1.4,2019
"Joshua Tomaic","Maryland","Jr",0.855732,17.1,2019
"Zavier Simpson","Michigan","Jr",1.8939,66.5,2019
"Anthony Cowan Jr.","Maryland","Jr",4.74663,92.2,2019
"Matt Deady","Indiana St.","So",0.114825,13.9,2019
"Andy Nelson","San Diego","Jr",-0.392225,0.2,2019
"Caleb Martin","Pepperdine","Jr",-0.135804,0.1,2019
"Tyquon Jordan","Houston Baptist","Jr",-0.0306327,0.7,2019
"Jared Chatham","Central Arkansas","So",0.320037,5.9,2019
"Aaron Weidenaar","Central Arkansas","Jr",-0.206233,11.3,2019
"Brandon Vanover","Central Arkansas","So",-0.392225,0.2,2019
"Jordan Grant","Central Arkansas","Jr",0.326058,1.2,2019
"Ryan Betley","Penn","Jr",2.03867,83,2019
"AJ Brodeur","Penn","Jr",1.97121,76.7,2019
"Seth Towns","Harvard","Jr",2.49198,64.1,2019
"Henry Welsh","Harvard","Jr",-0.0129437,16.8,2019
"Zack Kaminsky","Penn","Jr",-0.848664,0.7,2019
"Jakub Mijakowski","Penn","Jr",-0.71607,1.8,2019
"Devon Goodman","Penn","Jr",-0.0313534,25.6,2019
"Ray Jerome","Penn","Jr",1.90634,0.5,2019
"Jordan Bruner","Yale","So",1.2319,48,2019
"Mikey Dixon","St. John's","So",3.0104,73.9,2019
"Kevin Granger Jr.","Texas Southern","So",-0.227648,7.3,2019
"Cainan McClelland","Texas Southern","So",-0.142608,28.6,2019
"Cameron Young","Quinnipiac","Sr",3.39758,83,2019
"Sam Alabakis","Louisiana Monroe","Jr",-1.16102,49.8,2019
"Kevin Morris","South Alabama","Jr",0.230256,20.4,2019
"Herb McGee","South Alabama","Jr",0.555805,67.1,2019
"Maxwell Starwood","Southeastern Louisiana","So",-0.333893,18.3,2019
"John Pettway","South Alabama","So",-0.104879,17.2,2019
"Spencer Littleson","Toledo","So",-0.154902,16.3,2019
"Kellon Taylor","Duquesne","Jr",0.77447,42.9,2019
"Isiaha Mike","SMU","So",1.19718,70.9,2019
"Caleb Davis","Duquesne","Jr",-0.196328,0.7,2019
"Chuba Ohams","Fordham","Jr",-1.48152,2.6,2019
"Najee Garvin","Charlotte","Jr",0.0170899,57.2,2019
"Prokop Slanina","Fordham","Sr",2.15156,73.8,2019
"Stanley Davis","Morgan St.","Jr",-0.157978,53,2019
"Alex Ennis","Southern","Sr",-0.392666,17.7,2019
"David Syfax","Morgan St.","Jr",0.0559029,44,2019
"Justin Ravenel","Florida A&M","Sr",1.66439,63.6,2019
"Tommy Luce","Purdue","Jr",0.00414029,2.4,2019
"Carsen Edwards","Purdue","Jr",4.89352,73.7,2019
"Andre Wesson","Ohio St.","Jr",-0.0944076,45.7,2019
"C.J. Jackson","Ohio St.","Sr",3.25177,75.4,2019
"Micah Potter","Ohio St.","Jr",1.27743,21.2,2019
"Barret Benson","Northwestern","Jr",0.19384,23.4,2019
"Tino Malnati","Northwestern","So",-0.230755,0.6,2019
"Elijah Hughes","Syracuse","So",0.99809,38.8,2019
"Brendan Barry","Dartmouth","Jr",2.17947,87.8,2019
"Kasheem Thomas","Cleveland St.","Jr",-0.233107,52.2,2019
"Mike Smith","Columbia","Jr",3.37589,86.3,2019
"Jake Killingsworth","Columbia","Jr",0.88303,1.2,2019
"Gavin Peppers","Nicholls St.","Sr",0.582269,28.8,2019
"Femi Olujobi","DePaul","Sr",1.80354,72,2019
"Demetrius Houston","Alabama St.","Sr",-1.67744,12.7,2019
"Tyrn Flowers","LIU Brooklyn","So",0.313928,33.4,2019
"Brison Gresham","Houston","So",0.446539,25.5,2019
"Arnaldo Toro","George Washington","Jr",1.62046,63.8,2019
"Collin Smith","UCF","So",0.368775,42.5,2019
"Unique McLean","Massachusetts","Jr",-0.00683092,63.6,2019
"Justin Williams","George Washington","Jr",0.477451,9.6,2019
"Dejon Jarreau","Houston","So",1.11444,57.2,2019
"Jibreel Faulkner","Canisius","Sr",0.672446,18.7,2019
"Aaren Smith","Rutgers","Jr",-0.242013,0.4,2019
"Chance Ellis","Prairie View A&M","Jr",0.711544,10.1,2019
"Brendon Myles","Florida A&M","Jr",-1.75632,29.1,2019
"Raivis Scerbinskis","Winthrop","So",-0.296574,1.7,2019
"Nasir Core","Florida A&M","Jr",-0.34067,36.7,2019
"Charles Williams","Howard","Jr",2.4704,86.3,2019
"Jakub Jokl","Utah","Jr",0.284507,2.8,2019
"Payton Pritchard","Oregon","Jr",3.91977,84.3,2019
"Dallas Walton","Colorado","So",0.685749,43,2019
"M.J. Cage","Oregon","So",0.626565,4.7,2019
"Kavell Bigby-Williams","LSU","Sr",0.506297,22.4,2019
"Kodye Pugh","Stanford","So",-0.470446,7.5,2019
"Ben Kone","Oregon St.","Jr",-0.666311,5.9,2019
"Jordan Giles","UMKC","Jr",0.945388,52.6,2019
"Xavier Bishop","UMKC","Jr",1.31673,75.6,2019
"Nick Mora","UT Rio Grande Valley","Jr",-0.0784686,0.2,2019
"Xavier McDaniel Jr.","UT Rio Grande Valley","Jr",0.709382,47.1,2019
"Dylan Painter","Villanova","So",0.0261467,8.8,2019
"Brad Calipari","Kentucky","Jr",-0.384998,1.9,2019
"Phil Fayne","Illinois St.","Sr",3.40706,64.3,2019
"Donald Hicks","Radford","Jr",1.09462,65.6,2019
"Carlik Jones","Radford","So",2.16587,76,2019
"John Hall","Evansville","So",-0.612232,33,2019
"Josh Conley","Southern Miss","Jr",-1.11413,1.3,2019
"Anfernee Hampton","Southern Miss","Sr",0.29018,22.4,2019
"Robert Martin","Rice","Jr",-0.00977507,48.9,2019
"Ethan Good","Bowling Green","Jr",-0.561611,0.7,2019
"Grant Youngkin","Rice","Jr",-0.610031,0.2,2019
"Braxton Bonds","Houston Baptist","Sr",0.413939,82.9,2019
"Brock Bertram","Buffalo","So",0.184004,5,2019
"Troy Baxter Jr.","Florida Gulf Coast","So",0.216964,24.3,2019
"JT Escobar","North Florida","Jr",1.54975,67.7,2019
"Rokas Ulvydas","UCF","Jr",-0.184812,21.6,2019
"Armoni Brooks","Houston","Jr",2.80066,50.5,2019
"Quentin Goodin","Xavier","Jr",2.27409,73.4,2019
"Tyrique Jones","Xavier","Jr",2.04776,33.9,2019
"Kalif Young","Providence","Jr",0.776494,40.8,2019
"Alpha Diallo","Providence","Jr",3.02991,69,2019
"Bernard Woodside","Tulane","Jr",0.272221,0.2,2019
"Sam Timmins","Washington","Jr",0.5281,44.4,2019
"Nick Rakocevic","USC","Jr",2.62263,52,2019
"Jonah Mathews","USC","Jr",2.20446,63.1,2019
"Ade Murkey","Denver","Jr",0.300099,62.2,2019
"Daniel Cummings","Tennessee St.","So",-0.247977,13.7,2019
"Mike Fofana","Tennessee Martin","Jr",-0.75277,39.5,2019
"Kijana Love","New Hampshire","So",-0.599697,14.2,2019
"Sammy Friday","Siena","Jr",0.286603,14.3,2019
"John Ogwuche","New Hampshire","Jr",0.896407,55.2,2019
"Xzavier Malone","Fairleigh Dickinson","So",-0.310745,8.3,2019
"Jordan Barnes","Indiana St.","Jr",3.87716,82.1,2019
"Jeff Dowtin","Rhode Island","Jr",3.21576,81.5,2019
"Braedon Bayer","Siena","Sr",-0.135873,1.1,2019
"Taurean Thompson","Seton Hall","So",1.85921,44.3,2019
"Tyus Battle","Syracuse","Jr",4.20913,96.1,2019
"Luke Rosinski","New Hampshire","Jr",-0.175394,3.4,2019
"Khadim Sy","Virginia Tech","So",0.688455,27.5,2019
"Connor MacDougall","Utah Valley","Jr",0.739466,21.6,2019
"Jerry Johnson Jr.","Chattanooga","Jr",1.17753,62,2019
"Lorenzo Hunt","Mississippi Valley St.","Jr",-0.548774,38.5,2019
"Johnny Sawyer","Santa Clara","So",0.237782,1.2,2019
"Jordan Griffin","Long Beach St.","Jr",0.840138,35.7,2019
"Clifton Powell Jr.","UC Santa Barbara","Jr",-0.83759,3.2,2019
"Max Heidegger","UC Santa Barbara","Jr",3.93902,84.4,2019
"Diogo Brito","Utah St.","Jr",0.615213,61.3,2019
"Abel Porter","Utah St.","So",-0.260126,12.6,2019
"Sam Merrill","Utah St.","Jr",4.42465,88.5,2019
"Klay Stall","Utah St.","So",0.0644703,6.5,2019
"Juwan Durham","Notre Dame","So",0.468326,16.1,2019
"Jared Printy","Western Michigan","Jr",0.925899,17.3,2019
"James Gordon IV","Toledo","So",0.338584,4.7,2019
"Jason Carter","Ohio","Jr",1.03553,3.4,2019
"Devocio Butler","Texas Southern","Sr",1.0576,20.1,2019
"Christian Vital","Connecticut","Jr",3.3242,77.9,2019
"Trayvon Reed","Texas Southern","Sr",2.812,57.5,2019
"Isaiah Wright","San Diego","Sr",2.6664,85.8,2019
"Zach Radz","Sacred Heart","Jr",0.0390568,38.5,2019
"Richmond Aririguzoh","Princeton","Jr",0.283451,19.7,2019
"Jose Morales","Princeton","Jr",0.219795,7.6,2019
"Will Gladson","Princeton","Jr",0.473978,13.5,2019
"Tre Clark","Furman","So",-0.705585,9.9,2019
"Jordan Lyons","Furman","Jr",0.37418,45.1,2019
"Steven Whitley","Norfolk St.","Jr",1.46101,71.6,2019
"Kristian Doolittle","Oklahoma","Jr",0.135277,28.8,2019
"Xavier Sneed","Kansas St.","Jr",2.72493,78.1,2019
"Matt Freeman","Oklahoma","Jr",0.397316,18.9,2019
"James Love III","Kansas St.","So",-0.0684941,4.6,2019
"Samuel Idowu","Saint Peter's","Sr",1.80347,57.6,2019
"Pat McNamara","Fairleigh Dickinson","Jr",-0.475241,24.6,2019
"Nick Ward","Michigan St.","Jr",2.97642,47.1,2019
"Marlon Stewart","North Dakota","Jr",1.46678,69.4,2019
"Frederick Scott","Rider","Sr",1.74201,59.4,2019
"Isiah Deas","La Salle","Jr",0.742425,52,2019
"Zach Sellers","Savannah St.","Jr",1.24005,66.2,2019
"Robert Kelly Jr.","South Alabama","So",1.83552,55.9,2019
"Oscar Frayer","Grand Canyon","Jr",1.31527,62.7,2019
"Johnny McCants","New Mexico St.","So",0.864752,36.9,2019
"Nate Kennell","Bradley","Jr",1.19441,64.7,2019
"JaShaun Smith","Longwood","Jr",-0.839438,59.4,2019
"Jahleem Montague","Longwood","Jr",-0.490609,16.8,2019
"Darrell Brown Jr.","Bradley","Jr",2.14802,80.3,2019
"Koch Bar","Bradley","Jr",0.0611183,39.6,2019
"Matt Milon","William & Mary","Jr",2.5817,76.4,2019
"Spencer Sutton","Oral Roberts","So",-0.366381,7.7,2019
"Chris Miller","Oral Roberts","Jr",0.875224,31.1,2019
"Tyson Ward","North Dakota St.","Jr",1.86373,70.2,2019
"Cameron Hunter","North Dakota St.","So",1.10891,70.5,2019
"Jared Samuelson","North Dakota St.","Jr",0.694167,44.4,2019
"Jack Stensgard","South Dakota","So",-0.453619,1.5,2019
"Satchel Pierce","Penn St.","Sr",-0.298928,11,2019
"Isaac Gassman","Illinois St.","So",0.749231,33.9,2019
"Derrick Alston","Boise St.","So",-0.0522658,1.6,2019
"Justinian Jessup","Boise St.","Jr",3.22694,73,2019
"Omar Mostafa","William & Mary","Jr",0.428065,0.5,2019
"Dontay Caruthers","Buffalo","Sr",1.58516,31.8,2019
